id	Type
SHPK	FRG
SHQ1	FRG
SHROOM2	FRG
SI	FRG
SIAH1	FRG
SIAH2	FRG
SIDT1	FRG
SIDT2	FRG
SIGIRR	FRG
SIGLEC1	FRG
SIGLEC15	FRG
SIGLEC5	FRG
SIGLEC6	FRG
SIGLEC7	FRG
SIGLEC8	FRG
SIGLEC9	FRG
SIGMAR1	FRG
SIK1	FRG
SIK2	FRG
SIK3	FRG
SIKE1	FRG
SIL1	FRG
SIM1	FRG
SIM2	FRG
SIN3B	FRG
SIPA1	FRG
SIPA1L1	FRG
SIPA1L3	FRG
SIRPA	FRG
SIRPB1	FRG
SIRPG	FRG
SIRT1	FRG
SIRT2	FRG
SIRT3	FRG
SIRT4	FRG
SIRT5	FRG
SIRT6	FRG
SIRT7	FRG
SIT1	FRG
SIVA1	FRG
SIX1	FRG
SIX2	FRG
SIX3	FRG
SIX5	FRG
SIX6	FRG
SKA1	FRG
SKAP1	FRG
SKAP2	FRG
SKI	FRG
SKIL	FRG
SKIV2L	FRG
SKIV2L2	FRG
SKP1	FRG
SKP2	FRG
SLA	FRG
SLAMF1	FRG
SLAMF7	FRG
SLAMF8	FRG
SLBP	FRG
SLC10A1	FRG
SLC10A2	FRG
SLC10A3	FRG
SLC11A1	FRG
SLC11A2	FRG
SLC12A1	FRG
SLC12A2	FRG
SLC12A3	FRG
SLC12A4	FRG
SLC12A5	FRG
SLC12A6	FRG
SLC12A7	FRG
SLC12A8	FRG
SLC12A9	FRG
SLC13A1	FRG
SLC13A2	FRG
SLC13A3	FRG
SLC13A4	FRG
SLC14A1	FRG
SLC15A1	FRG
SLC15A2	FRG
SLC15A3	FRG
SLC16A1	FRG
SLC16A10	FRG
SLC16A2	FRG
SLC16A4	FRG
SLC16A5	FRG
SLC16A6	FRG
SLC16A7	FRG
SLC16A8	FRG
SLC17A1	FRG
SLC17A2	FRG
SLC17A3	FRG
SLC17A4	FRG
SLC17A5	FRG
SLC17A6	FRG
SLC17A7	FRG
SLC17A9	FRG
SLC18A1	FRG
SLC18A2	FRG
SLC18A3	FRG
SLC19A1	FRG
SLC19A2	FRG
SLC19A3	FRG
SLC1A1	FRG
SLC1A2	FRG
SLC1A3	FRG
SLC1A4	FRG
SLC1A5	FRG
SLC1A6	FRG
SLC1A7	FRG
SLC20A1	FRG
SLC20A2	FRG
SLC22A1	FRG
SLC22A11	FRG
SLC22A13	FRG
SLC22A14	FRG
SLC22A17	FRG
SLC22A18	FRG
SLC22A18AS	FRG
SLC22A2	FRG
SLC22A3	FRG
SLC22A4	FRG
SLC22A5	FRG
SLC22A6	FRG
SLC22A7	FRG
SLC22A8	FRG
SLC23A2	FRG
SLC24A1	FRG
SLC24A2	FRG
SLC24A3	FRG
SLC25A1	FRG
SLC25A10	FRG
SLC25A11	FRG
SLC25A12	FRG
SLC25A13	FRG
SLC25A14	FRG
SLC25A15	FRG
SLC25A16	FRG
SLC25A17	FRG
SLC25A20	FRG
SLC25A21	FRG
SLC25A22	FRG
SLC25A23	FRG
SLC25A24	FRG
SLC25A28	FRG
SLC25A3	FRG
SLC25A30	FRG
SLC25A31	FRG
SLC25A32	FRG
SLC25A36	FRG
SLC25A37	FRG
SLC25A38	FRG
SLC25A4	FRG
SLC25A40	FRG
SLC25A42	FRG
SLC25A44	FRG
SLC25A46	FRG
SLC25A5	FRG
SLC25A6	FRG
SLC26A1	FRG
SLC26A10	FRG
SLC26A2	FRG
SLC26A3	FRG
SLC26A4	FRG
SLC27A2	FRG
SLC27A3	FRG
SLC27A5	FRG
SLC27A6	FRG
SLC28A1	FRG
SLC28A2	FRG
SLC28A3	FRG
SLC29A1	FRG
SLC29A2	FRG
SLC29A3	FRG
SLC2A1	FRG
SLC2A10	FRG
SLC2A11	FRG
SLC2A2	FRG
SLC2A3	FRG
SLC2A4	FRG
SLC2A4RG	FRG
SLC2A5	FRG
SLC2A6	FRG
SLC2A8	FRG
SLC2A9	FRG
SLC30A1	FRG
SLC30A10	FRG
SLC30A3	FRG
SLC30A4	FRG
SLC30A5	FRG
SLC30A9	FRG
SLC31A1	FRG
SLC31A2	FRG
SLC33A1	FRG
SLC34A1	FRG
SLC34A2	FRG
SLC35A1	FRG
SLC35A2	FRG
SLC35A3	FRG
SLC35A5	FRG
SLC35B1	FRG
SLC35C1	FRG
SLC35C2	FRG
SLC35D1	FRG
SLC35D2	FRG
SLC35E1	FRG
SLC35E3	FRG
SLC35F2	FRG
SLC35F5	FRG
SLC35F6	FRG
SLC35G2	FRG
SLC36A1	FRG
SLC37A1	FRG
SLC37A4	FRG
SLC38A1	FRG
SLC38A10	FRG
SLC38A2	FRG
SLC38A3	FRG
SLC38A4	FRG
SLC38A6	FRG
SLC38A7	FRG
SLC39A1	FRG
SLC39A14	FRG
SLC39A2	FRG
SLC39A4	FRG
SLC39A6	FRG
SLC39A7	FRG
SLC39A8	FRG
SLC39A9	FRG
SLC3A1	FRG
SLC3A2	FRG
SLC41A3	FRG
SLC43A1	FRG
SLC43A3	FRG
SLC44A1	FRG
SLC44A4	FRG
SLC45A2	FRG
SLC46A3	FRG
SLC47A1	FRG
SLC48A1	FRG
SLC4A1	FRG
SLC4A10	FRG
SLC4A1AP	FRG
SLC4A2	FRG
SLC4A3	FRG
SLC4A4	FRG
SLC4A5	FRG
SLC4A7	FRG
SLC4A8	FRG
SLC50A1	FRG
SLC52A1	FRG
SLC52A2	FRG
SLC5A1	FRG
SLC5A12	FRG
SLC5A2	FRG
SLC5A3	FRG
SLC5A4	FRG
SLC5A5	FRG
SLC5A6	FRG
SLC5A7	FRG
SLC6A1	FRG
SLC6A11	FRG
SLC6A12	FRG
SLC6A13	FRG
SLC6A14	FRG
SLC6A15	FRG
SLC6A16	FRG
SLC6A2	FRG
SLC6A20	FRG
SLC6A3	FRG
SLC6A4	FRG
SLC6A5	FRG
SLC6A6	FRG
SLC6A7	FRG
SLC6A8	FRG
SLC6A9	FRG
SLC7A1	FRG
SLC7A10	FRG
SLC7A11	FRG
SLC7A2	FRG
SLC7A4	FRG
SLC7A5	FRG
SLC7A6	FRG
SLC7A7	FRG
SLC7A8	FRG
SLC7A9	FRG
SLC8A1	FRG
SLC8A2	FRG
SLC8B1	FRG
SLC9A1	FRG
SLC9A2	FRG
SLC9A3	FRG
SLC9A3R1	FRG
SLC9A3R2	FRG
SLC9A5	FRG
SLC9A6	FRG
SLC9A7	FRG
SLC9A8	FRG
SLCO1A2	FRG
SLCO1B1	FRG
SLCO1B3	FRG
SLCO1C1	FRG
SLCO2A1	FRG
SLCO2B1	FRG
SLCO3A1	FRG
SLCO4A1	FRG
SLCO4C1	FRG
SLCO5A1	FRG
SLFN12	FRG
SLIRP	FRG
SLIT1	FRG
SLIT2	FRG
SLIT3	FRG
SLITRK3	FRG
SLITRK5	FRG
SLK	FRG
SLMO1	FRG
SLMO2	FRG
SLN	FRG
SLPI	FRG
SLTM	FRG
SLURP1	FRG
SMA4	FRG
SMAD1	FRG
SMAD2	FRG
SMAD3	FRG
SMAD4	FRG
SMAD5	FRG
SMAD5-AS1	FRG
SMAD6	FRG
SMAD7	FRG
SMAD9	FRG
SMAGP	FRG
SMAP1	FRG
SMARCA1	FRG
SMARCA2	FRG
SMARCA4	FRG
SMARCA5	FRG
SMARCAL1	FRG
SMARCB1	FRG
SMARCC1	FRG
SMARCC2	FRG
SMARCD1	FRG
SMARCD2	FRG
SMARCD3	FRG
SMARCE1	FRG
SMC1A	FRG
SMC2	FRG
SMC3	FRG
SMC4	FRG
SMC5	FRG
SMC6	FRG
SMCHD1	FRG
SMCO4	FRG
SMCP	FRG
SMEK1	FRG
SMEK2	FRG
SMG5	FRG
SMG6	FRG
SMG7	FRG
SMG7-AS1	FRG
SMG8	FRG
SMG9	FRG
SMIM14	FRG
SMIM2	FRG
SMIM7	FRG
SMIM8	FRG
SMNDC1	FRG
SMO	FRG
SMOX	FRG
SMPD1	FRG
SMPD2	FRG
SMPD3	FRG
SMPDL3A	FRG
SMPDL3B	FRG
SMPX	FRG
SMR3A	FRG
SMR3B	FRG
SMS	FRG
SMTN	FRG
SMU1	FRG
SMUG1	FRG
SMURF1	FRG
SMURF2	FRG
SMYD2	FRG
SMYD3	FRG
SMYD5	FRG
SNAI1	FRG
SNAI2	FRG
SNAP23	FRG
SNAP25	FRG
SNAP29	FRG
SNAP91	FRG
SNAPC1	FRG
SNAPC2	FRG
SNAPC3	FRG
SNAPC4	FRG
SNAPC5	FRG
SNCA	FRG
SNCAIP	FRG
SNCB	FRG
SNCG	FRG
SND1	FRG
SND1-IT1	FRG
SNED1	FRG
SNF8	FRG
SNHG17	FRG
SNIP1	FRG
SNN	FRG
SNORA21	FRG
SNPH	FRG
SNRK	FRG
SNRNP25	FRG
SNRNP27	FRG
SNRNP35	FRG
SNRNP40	FRG
SNRNP70	FRG
SNRPA	FRG
SNRPA1	FRG
SNRPB	FRG
SNRPB2	FRG
SNRPC	FRG
SNRPD1	FRG
SNRPD2	FRG
SNRPD3	FRG
SNRPE	FRG
SNRPF	FRG
SNRPG	FRG
SNTA1	FRG
SNTB1	FRG
SNTB2	FRG
SNTG1	FRG
SNTG2	FRG
SNUPN	FRG
SNW1	FRG
SNX1	FRG
SNX10	FRG
SNX11	FRG
SNX13	FRG
SNX15	FRG
SNX16	FRG
SNX17	FRG
SNX19	FRG
SNX2	FRG
SNX24	FRG
SNX27	FRG
SNX29P2	FRG
SNX3	FRG
SNX4	FRG
SNX5	FRG
SNX6	FRG
SNX7	FRG
SOAT1	FRG
SOAT2	FRG
SOBP	FRG
SOCS1	FRG
SOCS2	FRG
SOCS3	FRG
SOCS5	FRG
SOCS6	FRG
SOCS7	FRG
SOD1	FRG
SOD3	FRG
SOGA1	FRG
SON	FRG
SORBS1	FRG
SORBS2	FRG
SORBS3	FRG
SORCS3	FRG
SORD	FRG
SORL1	FRG
SORT1	FRG
SOS1	FRG
SOS2	FRG
SOSTDC1	FRG
SOWAHC	FRG
SOX1	FRG
SOX10	FRG
SOX11	FRG
SOX12	FRG
SOX13	FRG
SOX14	FRG
SOX15	FRG
SOX17	FRG
SOX18	FRG
SOX2	FRG
SOX21	FRG
SOX3	FRG
SOX30	FRG
SOX4	FRG
SOX5	FRG
SOX9	FRG
SP1	FRG
SP100	FRG
SP110	FRG
SP140L	FRG
SP2	FRG
SP3	FRG
SP3P	FRG
SP4	FRG
SPA17	FRG
SPACA1	FRG
SPAG1	FRG
SPAG11A	FRG
SPAG16	FRG
SPAG4	FRG
SPAG5	FRG
SPAG6	FRG
SPAG7	FRG
SPAG8	FRG
SPAG9	FRG
SPAM1	FRG
SPANXB1	FRG
SPARC	FRG
SPARCL1	FRG
SPAST	FRG
SPATA1	FRG
SPATA2	FRG
SPATA20	FRG
SPATA2L	FRG
SPATA31C2	FRG
SPATA5L1	FRG
SPATA6	FRG
SPATA6L	FRG
SPATA7	FRG
SPATS2	FRG
SPATS2L	FRG
SPC24	FRG
SPC25	FRG
SPCS1	FRG
SPCS2	FRG
SPCS3	FRG
SPDEF	FRG
SPDL1	FRG
SPDYE2	FRG
SPECC1L	FRG
SPEF1	FRG
SPEN	FRG
SPG11	FRG
SPG20	FRG
SPG21	FRG
SPHK1	FRG
SPHK2	FRG
SPI1	FRG
SPIB	FRG
SPICE1	FRG
SPIDR	FRG
SPIN1	FRG
SPIN2A	FRG
SPINK1	FRG
SPINK2	FRG
SPINK4	FRG
SPINK5	FRG
SPINT1	FRG
SPINT2	FRG
SPINT3	FRG
SPN	FRG
SPO11	FRG
SPOCK1	FRG
SPOCK2	FRG
SPOCK3	FRG
SPON1	FRG
SPOP	FRG
SPP1	FRG
SPP2	FRG
SPPL2B	FRG
SPR	FRG
SPRED2	FRG
SPRR1A	FRG
SPRR1B	FRG
SPRR2B	FRG
SPRR2C	FRG
SPRR3	FRG
SPRY1	FRG
SPRY2	FRG
SPRY4	FRG
SPRYD7	FRG
SPSB1	FRG
SPSB3	FRG
SPTA1	FRG
SPTAN1	FRG
SPTB	FRG
SPTBN1	FRG
SPTBN2	FRG
SPTBN4	FRG
SPTBN5	FRG
SPTLC1	FRG
SPTLC2	FRG
SPTLC3	FRG
SPTSSA	FRG
SPX	FRG
SQLE	FRG
SQRDL	FRG
SQSTM1	FRG
SRBD1	FRG
SRC	FRG
SRCAP	FRG
SRD5A1	FRG
SRD5A2	FRG
SRD5A3	FRG
SREBF1	FRG
SREBF2	FRG
SREK1	FRG
SREK1IP1	FRG
SRF	FRG
SRGAP3	FRG
SRGN	FRG
SRI	FRG
SRM	FRG
SRP14	FRG
SRP19	FRG
SRP54	FRG
SRP72	FRG
SRP9	FRG
SRPK1	FRG
SRPK2	FRG
SRPK3	FRG
SRPR	FRG
SRPRB	FRG
SRPX	FRG
SRPX2	FRG
SRR	FRG
SRRD	FRG
SRRM1	FRG
SRRM2	FRG
SRRT	FRG
SRSF1	FRG
SRSF10	FRG
SRSF11	FRG
SRSF3	FRG
SRSF4	FRG
SRSF5	FRG
SRSF6	FRG
SRSF7	FRG
SRSF8	FRG
SRY	FRG
SS18	FRG
SS18L1	FRG
SS18L2	FRG
SSB	FRG
SSBP1	FRG
SSBP2	FRG
SSBP3	FRG
SSFA2	FRG
SSH1	FRG
SSH3	FRG
SSNA1	FRG
SSPN	FRG
SSR1	FRG
SSR2	FRG
SSR3	FRG
SSR4	FRG
SSRP1	FRG
SSSCA1	FRG
SST	FRG
SSTR1	FRG
SSTR2	FRG
SSTR3	FRG
SSTR4	FRG
SSTR5	FRG
SSUH2	FRG
SSX1	FRG
SSX2B	FRG
SSX2IP	FRG
SSX3	FRG
ST13	FRG
ST14	FRG
ST18	FRG
ST20	FRG
ST3GAL1	FRG
ST3GAL2	FRG
ST3GAL4	FRG
ST3GAL5	FRG
ST3GAL6	FRG
ST5	FRG
ST6GAL1	FRG
ST6GALNAC2	FRG
ST6GALNAC4	FRG
ST6GALNAC5	FRG
ST7L	FRG
ST8SIA1	FRG
ST8SIA2	FRG
ST8SIA3	FRG
ST8SIA4	FRG
ST8SIA5	FRG
STAB1	FRG
STAB2	FRG
STAC	FRG
STAG1	FRG
STAG2	FRG
STAG3	FRG
STAG3L3	FRG
STAG3L4	FRG
STAM	FRG
STAM2	FRG
STAMBP	FRG
STAP1	FRG
STAP2	FRG
STAR	FRG
STARD13	FRG
STARD3	FRG
STARD5	FRG
STARD7	FRG
STARD8	FRG
STAT1	FRG
STAT2	FRG
STAT3	FRG
STAT4	FRG
STAT5A	FRG
STAT5B	FRG
STAT6	FRG
STATH	FRG
STAU1	FRG
STAU2	FRG
STC1	FRG
STC2	FRG
STEAP1	FRG
STEAP1B	FRG
STEAP3	FRG
STEAP4	FRG
STIL	FRG
STIM1	FRG
STIP1	FRG
STK10	FRG
STK11	FRG
STK16	FRG
STK17A	FRG
STK17B	FRG
STK19	FRG
STK24	FRG
STK25	FRG
STK3	FRG
STK32B	FRG
STK38	FRG
STK38L	FRG
STK39	FRG
STK4	FRG
STMN1	FRG
STMN2	FRG
STMN3	FRG
STMN4	FRG
STOM	FRG
STOML1	FRG
STOML2	FRG
STON1	FRG
STRA13	FRG
STRA6	FRG
STRADA	FRG
STRAP	FRG
STRN	FRG
STRN3	FRG
STRN4	FRG
STS	FRG
STT3A	FRG
STUB1	FRG
STX10	FRG
STX11	FRG
STX12	FRG
STX16	FRG
STX17	FRG
STX18	FRG
STX1A	FRG
STX2	FRG
STX3	FRG
STX4	FRG
STX5	FRG
STX6	FRG
STX7	FRG
STX8	FRG
STXBP1	FRG
STXBP2	FRG
STXBP3	FRG
STXBP5L	FRG
STXBP6	FRG
STYK1	FRG
STYXL1	FRG
SUB1	FRG
SUCLA2	FRG
SUCLG1	FRG
SUCLG2	FRG
SUCO	FRG
SUGCT	FRG
SUGP1	FRG
SUGP2	FRG
SULF1	FRG
SULT1A1	FRG
SULT1A2	FRG
SULT1B1	FRG
SULT1C2	FRG
SULT1E1	FRG
SULT2A1	FRG
SULT2B1	FRG
SULT4A1	FRG
SUMO1	FRG
SUMO3	FRG
SUMO4	FRG
SUN1	FRG
SUN2	FRG
SUOX	FRG
SUPT16H	FRG
SUPT20H	FRG
SUPT3H	FRG
SUPT4H1	FRG
SUPT5H	FRG
SUPT6H	FRG
SUPT7L	FRG
SUPV3L1	FRG
SURF1	FRG
SURF2	FRG
SUSD4	FRG
SUSD5	FRG
SUV39H1	FRG
SUV39H2	FRG
SUV420H1	FRG
SUZ12	FRG
SV2A	FRG
SV2B	FRG
SV2C	FRG
SVEP1	FRG
SVIL	FRG
SWAP70	FRG
SYBU	FRG
SYCE1L	FRG
SYCP1	FRG
SYCP2	FRG
SYDE1	FRG
SYF2	FRG
SYK	FRG
SYMPK	FRG
SYN1	FRG
SYN2	FRG
SYN3	FRG
SYNC	FRG
SYNCRIP	FRG
SYNDIG1	FRG
SYNE1	FRG
SYNE2	FRG
SYNGR1	FRG
SYNGR2	FRG
SYNGR3	FRG
SYNGR4	FRG
SYNJ1	FRG
SYNJ2	FRG
SYNM	FRG
SYNPO	FRG
SYNPO2L	FRG
SYNRG	FRG
SYP	FRG
SYPL1	FRG
SYT1	FRG
SYT11	FRG
SYT12	FRG
SYT13	FRG
SYT17	FRG
SYT2	FRG
SYT5	FRG
SYTL2	FRG
SZRD1	FRG
SZT2	FRG
T	FRG
TAAR2	FRG
TAAR3	FRG
TAAR5	FRG
TAB1	FRG
TAB2	FRG
TAC1	FRG
TAC3	FRG
TACC1	FRG
TACC2	FRG
TACC3	FRG
TACO1	FRG
TACR1	FRG
TACR2	FRG
TACR3	FRG
TACSTD2	FRG
TADA2A	FRG
TADA3	FRG
TAF1	FRG
TAF10	FRG
TAF11	FRG
TAF12	FRG
TAF13	FRG
TAF15	FRG
TAF1A	FRG
TAF1B	FRG
TAF1C	FRG
TAF1D	FRG
TAF2	FRG
TAF4	FRG
TAF4B	FRG
TAF5	FRG
TAF5L	FRG
TAF6	FRG
TAF6L	FRG
TAF7	FRG
TAF7L	FRG
TAF9B	FRG
TAGLN	FRG
TAGLN2	FRG
TAGLN3	FRG
TAL1	FRG
TALDO1	FRG
TANC2	FRG
TANK	FRG
TAOK1	FRG
TAOK2	FRG
TAOK3	FRG
TAP1	FRG
TAP2	FRG
TAPBP	FRG
TAPBPL	FRG
TAPT1	FRG
TARBP1	FRG
TARBP2	FRG
TARDBP	FRG
TARP	FRG
TARS	FRG
TAS2R1	FRG
TAS2R10	FRG
TAS2R13	FRG
TAS2R14	FRG
TAS2R16	FRG
TAS2R3	FRG
TAS2R4	FRG
TAS2R7	FRG
TAS2R8	FRG
TAS2R9	FRG
TASP1	FRG
TAT	FRG
TATDN2	FRG
TAX1BP1	FRG
TAZ	FRG
TBC1D1	FRG
TBC1D10B	FRG
TBC1D12	FRG
TBC1D13	FRG
TBC1D15	FRG
TBC1D16	FRG
TBC1D17	FRG
TBC1D19	FRG
TBC1D2	FRG
TBC1D22A	FRG
TBC1D22B	FRG
TBC1D29	FRG
TBC1D2B	FRG
TBC1D30	FRG
TBC1D31	FRG
TBC1D4	FRG
TBC1D5	FRG
TBC1D8	FRG
TBC1D8B	FRG
TBC1D9	FRG
TBC1D9B	FRG
TBCA	FRG
TBCB	FRG
TBCC	FRG
TBCCD1	FRG
TBCD	FRG
TBCE	FRG
TBCEL	FRG
TBK1	FRG
TBKBP1	FRG
TBL1X	FRG
TBL1XR1	FRG
TBL1Y	FRG
TBL2	FRG
TBL3	FRG
TBP	FRG
TBPL1	FRG
TBR1	FRG
TBRG4	FRG
TBX1	FRG
TBX10	FRG
TBX19	FRG
TBX2	FRG
TBX21	FRG
TBX3	FRG
TBX4	FRG
TBX5	FRG
TBX6	FRG
TBXA2R	FRG
TBXAS1	FRG
TCAP	FRG
TCEA1	FRG
TCEA2	FRG
TCEAL1	FRG
TCEAL2	FRG
TCEAL4	FRG
TCEB1	FRG
TCEB2	FRG
TCEB3	FRG
TCEB3-AS1	FRG
TCEB3B	FRG
TCERG1	FRG
TCF12	FRG
TCF15	FRG
TCF20	FRG
TCF21	FRG
TCF25	FRG
TCF3	FRG
TCF4	FRG
TCF7	FRG
TCF7L1	FRG
TCF7L2	FRG
TCFL5	FRG
TCHH	FRG
TCIRG1	FRG
TCL1A	FRG
TCL1B	FRG
TCL6	FRG
TCN1	FRG
TCN2	FRG
TCOF1	FRG
TCP10	FRG
TCP10L	FRG
TCP11	FRG
TCP11L1	FRG
TCRBV12S3	FRG
TCTA	FRG
TCTN1	FRG
TCTN2	FRG
TCTN3	FRG
TDG	FRG
TDO2	FRG
TDP1	FRG
TDP2	FRG
TDRD1	FRG
TDRD12	FRG
TDRD3	FRG
TDRD7	FRG
TDRKH	FRG
TEAD1	FRG
TEAD3	FRG
TEAD4	FRG
TEC	FRG
TECPR2	FRG
TECR	FRG
TECTA	FRG
TEF	FRG
TEFM	FRG
TEK	FRG
TEKT2	FRG
TELO2	FRG
TENC1	FRG
TENM1	FRG
TENM3	FRG
TENM4	FRG
TEP1	FRG
TERF1	FRG
TERF2	FRG
TERF2IP	FRG
TERT	FRG
TES	FRG
TESC	FRG
TESK1	FRG
TESK2	FRG
TESPA1	FRG
TET3	FRG
TEX10	FRG
TEX11	FRG
TEX12	FRG
TEX13A	FRG
TEX13B	FRG
TEX14	FRG
TEX15	FRG
TEX2	FRG
TEX261	FRG
TEX264	FRG
TEX28	FRG
TEX30	FRG
TEX40	FRG
TF	FRG
TFAM	FRG
TFAP2A	FRG
TFAP2B	FRG
TFAP2C	FRG
TFAP4	FRG
TFB1M	FRG
TFB2M	FRG
TFCP2	FRG
TFCP2L1	FRG
TFDP1	FRG
TFDP2	FRG
TFDP3	FRG
TFE3	FRG
TFEB	FRG
TFEC	FRG
TFF1	FRG
TFF2	FRG
TFF3	FRG
TFG	FRG
TFIP11	FRG
TFPI	FRG
TFPI2	FRG
TFPT	FRG
TFR2	FRG
TFRC	FRG
TG	FRG
TGDS	FRG
TGFA	FRG
TGFB1	FRG
TGFB1I1	FRG
TGFB2	FRG
TGFB3	FRG
TGFBI	FRG
TGFBR1	FRG
TGFBR2	FRG
TGFBR3	FRG
TGFBRAP1	FRG
TGIF1	FRG
TGIF2	FRG
TGM1	FRG
TGM2	FRG
TGM3	FRG
TGM4	FRG
TGM5	FRG
TGOLN2	FRG
TGS1	FRG
TH	FRG
THADA	FRG
THAP1	FRG
THAP10	FRG
THAP11	FRG
THAP3	FRG
THAP4	FRG
THAP7	FRG
THAP9	FRG
THAP9-AS1	FRG
THBD	FRG
THBS1	FRG
THBS2	FRG
THBS3	FRG
THBS4	FRG
THEG	FRG
THEM6	FRG
THEMIS2	FRG
THG1L	FRG
THNSL1	FRG
THNSL2	FRG
THOC1	FRG
THOC2	FRG
THOC5	FRG
THOC6	FRG
THOC7	FRG
THOP1	FRG
THPO	FRG
THRA	FRG
THRAP3	FRG
THRB	FRG
THSD4	FRG
THSD7A	FRG
THTPA	FRG
THUMPD1	FRG
THUMPD2	FRG
THY1	FRG
THYN1	FRG
TIA1	FRG
TIAL1	FRG
TIAM1	FRG
TIAM2	FRG
TICAM1	FRG
TIE1	FRG
TIGD6	FRG
TIMELESS	FRG
TIMM10	FRG
TIMM10B	FRG
TIMM13	FRG
TIMM17A	FRG
TIMM17B	FRG
TIMM22	FRG
TIMM44	FRG
TIMM50	FRG
TIMM8A	FRG
TIMM8B	FRG
TIMM9	FRG
TIMP1	FRG
TIMP2	FRG
TIMP3	FRG
TIMP4	FRG
TINAGL1	FRG
TINF2	FRG
TIPARP	FRG
TIPIN	FRG
TIPRL	FRG
TJAP1	FRG
TJP1	FRG
TJP2	FRG
TJP3	FRG
TK1	FRG
TK2	FRG
TKT	FRG
TKTL1	FRG
TLDC1	FRG
TLE1	FRG
TLE2	FRG
TLE3	FRG
TLE4	FRG
TLE6	FRG
TLK1	FRG
TLK2	FRG
TLL1	FRG
TLL2	FRG
TLN1	FRG
TLN2	FRG
TLR1	FRG
TLR2	FRG
TLR3	FRG
TLR4	FRG
TLR5	FRG
TLR6	FRG
TLR7	FRG
TLR8	FRG
TLX1	FRG
TLX2	FRG
TLX3	FRG
TM2D1	FRG
TM2D3	FRG
TM4SF1	FRG
TM4SF20	FRG
TM4SF4	FRG
TM4SF5	FRG
TM6SF1	FRG
TM6SF2	FRG
TM7SF2	FRG
TM7SF3	FRG
TM9SF1	FRG
TM9SF2	FRG
TM9SF3	FRG
TM9SF4	FRG
TMA16	FRG
TMA7	FRG
TMBIM4	FRG
TMBIM6	FRG
TMC5	FRG
TMC6	FRG
TMC7	FRG
TMCC1	FRG
TMCC2	FRG
TMCO1	FRG
TMCO3	FRG
TMCO6	FRG
TMED1	FRG
TMED10	FRG
TMED2	FRG
TMED3	FRG
TMED5	FRG
TMED9	FRG
TMEM100	FRG
TMEM104	FRG
TMEM106B	FRG
TMEM106C	FRG
TMEM109	FRG
TMEM11	FRG
TMEM110	FRG
TMEM115	FRG
TMEM120B	FRG
TMEM121	FRG
TMEM123	FRG
TMEM126B	FRG
TMEM127	FRG
TMEM131	FRG
TMEM132A	FRG
TMEM134	FRG
TMEM135	FRG
TMEM140	FRG
TMEM143	FRG
TMEM144	FRG
TMEM147	FRG
TMEM14A	FRG
TMEM14B	FRG
TMEM151B	FRG
TMEM156	FRG
TMEM158	FRG
TMEM159	FRG
TMEM160	FRG
TMEM161A	FRG
TMEM165	FRG
TMEM168	FRG
TMEM176A	FRG
TMEM176B	FRG
TMEM177	FRG
TMEM180	FRG
TMEM184B	FRG
TMEM184C	FRG
TMEM185B	FRG
TMEM186	FRG
TMEM187	FRG
TMEM19	FRG
TMEM194A	FRG
TMEM2	FRG
TMEM204	FRG
TMEM206	FRG
TMEM208	FRG
TMEM209	FRG
TMEM212	FRG
TMEM214	FRG
TMEM222	FRG
TMEM223	FRG
TMEM230	FRG
TMEM231	FRG
TMEM242	FRG
TMEM243	FRG
TMEM246	FRG
TMEM248	FRG
TMEM251	FRG
TMEM254	FRG
TMEM255A	FRG
TMEM257	FRG
TMEM258	FRG
TMEM259	FRG
TMEM260	FRG
TMEM262	FRG
TMEM30A	FRG
TMEM30B	FRG
TMEM33	FRG
TMEM35	FRG
TMEM38B	FRG
TMEM39A	FRG
TMEM39B	FRG
TMEM40	FRG
TMEM41B	FRG
TMEM43	FRG
TMEM45A	FRG
TMEM47	FRG
TMEM5	FRG
TMEM50A	FRG
TMEM50B	FRG
TMEM51	FRG
TMEM53	FRG
TMEM57	FRG
TMEM59	FRG
TMEM59L	FRG
TMEM62	FRG
TMEM63A	FRG
TMEM70	FRG
TMEM74B	FRG
TMEM80	FRG
TMEM87A	FRG
TMEM8A	FRG
TMEM8B	FRG
TMEM97	FRG
TMEM9B	FRG
TMF1	FRG
TMLHE	FRG
TMOD1	FRG
TMOD2	FRG
TMOD3	FRG
TMPO	FRG
TMPRSS11D	FRG
TMPRSS11E	FRG
TMPRSS15	FRG
TMPRSS2	FRG
TMPRSS3	FRG
TMPRSS4	FRG
TMPRSS5	FRG
TMPRSS6	FRG
TMSB10	FRG
TMSB4X	FRG
TMSB4Y	FRG
TMUB2	FRG
TMX1	FRG
TMX2	FRG
TMX4	FRG
TNC	FRG
TNF	FRG
TNFAIP1	FRG
TNFAIP2	FRG
TNFAIP3	FRG
TNFAIP6	FRG
TNFAIP8	FRG
TNFRSF10B	FRG
TNFRSF10C	FRG
TNFRSF10D	FRG
TNFRSF11A	FRG
TNFRSF11B	FRG
TNFRSF12A	FRG
TNFRSF13B	FRG
TNFRSF14	FRG
TNFRSF17	FRG
TNFRSF1A	FRG
TNFRSF1B	FRG
TNFRSF21	FRG
TNFRSF25	FRG
TNFRSF4	FRG
TNFRSF8	FRG
TNFRSF9	FRG
TNFSF10	FRG
TNFSF11	FRG
TNFSF13	FRG
