geneNames	GSM1339618	GSM1339619	GSM1339620	GSM1339621	GSM1339622	GSM1339623	GSM1339624	GSM1339625	GSM1339626	GSM1339627	GSM1339628	GSM1339629	GSM1339630	GSM1339631	GSM1339632	GSM1339633
C5orf42	85.7	112.8	93.9	57.6	14.5	17.6	33.9	42.9	76.1	18.1	53.5	120.8	76.8	78.5	66.8	63.7
C5orf45	204.9	152.7	85.8	162.3	93.4	254.9	47.1	44.8	39.4	115.8	251.7	225.3	214.5	317.6	53.5	53
C5orf66	259.1	440	352.3	279.5	252.5	266.6	327.1	394.1	377.7	206.6	265.8	321	301.1	275.6	232.5	356.6
C6	387.6	1195.7	248.6	814.6	169.1	1103.6	145.2	429.1	139.2	99.2	421.6	1012.3	634.2	617.2	963.4	1111.4
C6orf10	15	7.3	20.8	16.7	24.2	40.3	27.3	48.4	18.7	7.1	6	14.8	10.1	18.9	61.9	7
C6orf106	318.5	377.933333333333	468.3	410.866666666667	512.1	484.2	409	406.166666666667	340.8	353.133333333333	399.766666666667	431.166666666667	407.833333333333	405.366666666667	240.333333333333	284.566666666667
C6orf120	526.45	659.1	580	661.45	494.8	539.95	615.65	487.2	628.1	595.65	619.05	673.6	522.45	685.8	674.5	686.85
C6orf123	102.4	76.7	133.4	57.3	44.4	125.6	89.4	35.4	12.3	110.8	72.4	104.8	37.3	51.8	130.8	100.3
C6orf15	44.5	44.1	48.3	48.7	56.9	44.4	51.6	45.7	38.5	39.4	49.2	54.8	55.1	44.4	44.7	41.2
C6orf211	437.2	506.8	530.7	384.3	431.9	353.6	549.2	398.3	423.1	548.9	508.5	409.6	514.9	376.8	371.2	692
C6orf25	49.5	62.2	49.9	61.6	78.3	64.1	94.4	22.2	47.6	86.8	22.4	88	108	57.7	91	52.8
C6orf47	442.8	282.4	227.5	285.7	268.9	464.1	387.2	217.1	335.3	310.7	359.3	309.6	434	349.8	239.9	400.7
C6orf48	2065.9	4480.9	2879.3	3278.8	1972.5	2379.9	2354.5	2046.5	2685.7	1881.5	3239.7	3281.2	2909.4	3178.9	2849.2	3482.1
C6orf62	698.3	622.8	697.733333333333	645.733333333333	696.1	529.033333333333	717.566666666667	564.566666666667	639.833333333333	723.033333333333	679.133333333333	492.466666666667	535.8	544.733333333333	602.533333333333	628.8
C7	752	983	394.9	819.1	152.4	1492.6	221.2	276.6	244.6	35.1	2314.2	1571.2	894.5	372.5	1845.9	1839.1
C7orf26	284.033333333333	238.2	241.566666666667	225.5	197	179.266666666667	244.433333333333	267.866666666667	280.3	244.666666666667	243.8	191.866666666667	208.166666666667	205.266666666667	253.2	232.666666666667
C7orf43	293	96.5	102.4	138.4	204	135.3	106.1	225.3	285	145.2	141.9	61.8	97.6	100.1	59.8	105.1
C7orf49	707	502.6	483.6	686	710.4	707.3	661.8	617.3	725.8	562.1	701.3	780.8	732.2	531.1	577.4	768.3
C7orf63	159.9	29.8	151.8	94.3	27.2	86.1	18.4	333.9	37.9	105.2	145.3	45	128.6	123.1	152.3	220.8
C7orf69	12.6	20.2	7.4	17.4	17.4	35.8	16.7	29.7	11.1	12.7	10.9	18	11	7.1	8.1	7.1
C8A	23.5	36.2	63.8	23.6	72.3	26.1	33.1	42.3	65.4	25.5	53.6	21.7	67.2	18.8	26.6	33.4
C8B	142.1	100.2	138.3	94.4	192.4	123.9	148.2	131.4	97.8	139.6	72.9	221.1	95.6	105.5	125	130.9
C8G	3	4	6.6	4.3	4.9	8.5	5.2	9.9	3.3	5.1	3.8	3.8	4.5	5.4	6.1	5.6
C8orf17	85.4	112	62.7	87.2	85.9	73.9	129.8	76.6	44.3	59.8	76.3	92.8	98.2	78.5	67.3	62.6
C8orf33	477.5	569.8	436.6	532.3	448.3	534.1	419.8	561.5	497.6	426.3	555.7	516.2	548	564.3	439.5	816.1
C8orf4	132.7	90.4	91.5	139.5	115.2	303.7	50.8	205.3	69.1	168.1	142.4	113.7	138.3	93.7	88.9	68.7
C8orf44	64.9	43.4	55.8	59.8	64.2	80.5	78.8	95.5	49.2	60.8	60.7	102.8	63.7	75.1	35.3	87.1
C8orf60	242.3	205.1	271.8	228	209.2	197.1	304.2	202.3	179.7	204.7	138.2	298.5	260.7	209.5	229.2	269.5
C9	11.6	6.6	4.8	31.8	19.7	14.8	10.9	10.2	16.8	5.7	3.4	19.2	7.8	5.9	29.2	13
C9orf114	136.9	101.5	147.4	177.8	196.7	169.2	126.2	132	152.5	184.8	190.4	109.6	133.4	120.9	91.1	129.7
C9orf116	52.7	37.6	59.9	65.7	54.65	58	54.1	35.95	39	46.15	36.3	70.3	33.8	58.7	46.4	47.75
C9orf156	195.233333333333	229.5	196.666666666667	217.633333333333	208.233333333333	167.266666666667	153.466666666667	185.966666666667	164.033333333333	202	199.433333333333	220.7	148.333333333333	147.1	188.833333333333	260.366666666667
C9orf16	753.825	638.55	776.325	933.175	845.15	688.875	1044.4	509.85	773.825	678.95	724.125	938.325	785	824.05	576.9	944.6
C9orf3	423.6	234	578	161.4	353.4	540.5	207.6	395.2	289.1	425.4	409.6	441.4	646.5	586.5	520.2	671.4
C9orf38	31.7	22.2	32.3	42.4	51.2	42	49.9	201.5	13.6	42.4	35.4	48.7	62.7	26.1	57.6	54.9
C9orf40	151.4	100.7	130.4	152.6	107.3	171.4	136.4	180	136.6	143.5	120.1	117.2	98.7	145.2	144.3	136
C9orf53	14.4	9.6	14.9	10	6.6	19.2	9.4	22.4	13.7	5.9	4.6	18.2	7.1	9.5	23.1	10.5
C9orf78	348.2	481.9	655.2	376	290	495.3	477.3	455.9	663.7	464.5	411	433.8	405.4	462.7	550.1	563.4
C9orf9	153	164.1	148.8	203	169.9	233.1	164.6	108.9	124.2	139.9	227.6	215.5	205.4	217.6	156.3	147.1
C9orf91	216.6	225.1	205.6	234.6	210.4	190.7	281.3	242.1	195.3	160.1	183.2	133.5	151.2	138.3	181.1	177.4
CA1	120.15	186	153.15	132.75	187.9	217.65	82.55	207.85	162.3	116.9	125.95	153.05	172.15	117.45	130.9	117.5
CA10	9.5	10	7	2.9	5.8	9.1	8	72	16.6	4.5	39.6	7.6	7.7	6.3	7.1	4.2
CA11	226.9	210.2	335.8	265.1	422.9	492.3	295.4	370.9	297.5	214.2	479.4	383.5	450.2	484.1	270.9	313.2
CA12	835.583333333333	366.333333333333	1023.81666666667	479.65	970.7	520.366666666667	1436.65	684.483333333333	668.733333333333	1242.03333333333	479.266666666667	521.616666666667	371.283333333333	689.383333333333	821.533333333333	245.75
CA14	246.8	263.6	250.4	298.1	314.1	246	309.5	119.3	224.9	140.9	240	57.1	309.5	154.6	216.8	218
CA2	229.5	90.3	184	259.5	138.4	179.2	543.7	175.7	167.6	251.6	90.1	88.8	148.6	126.6	99.2	108.7
CA3	22.7	94.7	1.8	15.5	15.8	197.6	21.1	198.2	7.6	3.7	10.2	10	10.7	3.2	313.7	13.2
CA4	65.85	134.55	95.45	84.6	76.15	144.55	115.2	155.75	52.95	46.35	50.3	135.65	98.3	100.2	68.3	69.7
CA5A	32.1	25.2	111.6	98.6	67.4	85.2	107.5	115.1	61.6	108.2	87.2	134.8	93.8	95.6	125.4	112.7
CA5B	87.35	112.45	181.45	77.3	120.35	84.45	118	89.9	100.15	155.75	100.8	152.7	164.2	114	232.15	147.05
CA5BP1	80.5	42.5	53.1	82.7	28.2	64.6	21.1	163.3	31	121.8	22.5	31.4	74.3	55.5	19.7	23.2
CA6	54.9	18.5	21	31.1	32.3	22	18.5	42.5	22.7	22.4	34.1	37.3	40	22.7	22.4	63
CA7	194	216.3	201.8	201.5	217.7	224.6	268.6	117.6	228	147.6	207.4	254.2	238.2	99.3	135.6	249.7
CA8	41.4	39.4	27.7	17.4	75.2	118.7	96.3	21.5	56	93.9	54	68.1	38.2	48.9	67.9	41.4
CA9	126.6	100.2	140.8	134.6	125.6	154.4	114.7	330.7	95.9	143.2	86.9	32.7	128.9	460.6	90.5	104.8
CAAP1	608.7	448.4	374.3	455.3	460.5	401.9	511.7	344.6	526.9	579.9	445.5	348.5	442.2	434.2	444.2	599.7
CAB39	1447.4	1650.2	1819.5	1618.9	1831	1473.5	2193.3	2475.1	1971.1	1819.9	1671.3	1397.7	1865.5	1065.1	1695.4	1777.1
CAB39L	11	41	22.2	18.9	11.9	16.3	11.4	19.2	23.6	13.7	138.9	210.5	97.4	90.9	279	119
CABIN1	784.7	638	816.75	676.15	592.3	665.45	660.15	474.45	559.6	528.6	661.9	731.7	734.7	733.65	545.2	483.05
CABP1	11.3	12.7	12.6666666666667	13.9333333333333	21.2333333333333	28.1333333333333	21.7666666666667	33.0666666666667	16.5333333333333	12.4	15.0333333333333	14.1	23.9333333333333	16.1666666666667	17.1333333333333	11.5666666666667
CABP2	13	75.8	9.6	8.5	14.6	14.9	9.6	8.6	11.9	4.9	5	15.6	17.4	12.6	12.3	9.1
CABP5	31.8	35.1	29	29.9	37.9	27	29.5	32.7	32	17.6	15.6	33.1	31.4	12.5	39.9	28.5
CABYR	157.7	93.5	106.4	124.4	236.8	103.7	106.1	217.8	191.3	145.1	139.6	128.1	166.9	83.4	124.4	120.9
CACFD1	459.8	440.85	519.05	387.25	424.25	370.65	478.25	553.35	497.2	479.9	448.9	477.35	477.05	642.2	548.9	318.95
CACNA1B	14.7	14	10.5	13.4	18.7	10.2	15.8	13.4	7.1	11.5	15.3	8.6	10	9.7	11.4	14.8
CACNA1C	99.55	64.8	173.45	64.05	97.4	86.25	107.45	60.45	56.7	112.3	110.85	95.25	64.75	141.45	67.7	56.05
CACNA1D	67.1	31.05	55.8	84.15	45.3	73.05	89	105.35	28	52.15	45.65	80.75	81.4	74.95	74	55.5
CACNA1E	17.6	18.6	18.6	13.6	20.6	15.9	13.2	26.9	12	10.6	12.4	20.5	17.3	10.5	19.9	15.1
CACNA1F	25.4	27.9	31	35.8	31.8	32.8	39.9	32.9	30.6	23.4	26	31	33.3	24.8	28.1	26.3
CACNA1G	22.16	21.4	29.56	28.74	21.68	19.14	35.62	43.46	18.44	22.48	25.06	19.64	26.3	19.98	24.88	20.94
CACNA1H	14.9	11.3	18.8	13.5	17.4	15.6	23.9	11.1	14.5	15	9.4	19.9	14.5	13.1	18.1	14.9
CACNA1I	112.466666666667	139.166666666667	128.466666666667	145.366666666667	130.166666666667	117.066666666667	115.133333333333	118.666666666667	120.733333333333	148.466666666667	108.766666666667	122.8	108.333333333333	151.6	139.433333333333	140.366666666667
CACNA1S	39.5	23.7	33.8	37.9	42	138.3	44.8	42.5	24.3	28.7	21.5	35.2	21.2	39.4	18.8	45.4
CACNA2D1	187.6	162.8	118	156.7	179.3	196.4	101.9	182.6	123.3	122.1	191.3	189.1	293.6	232	229.6	157.2
CACNA2D2	120.6	180.1	154.6	125.4	142.6	71	211.6	157	105.9	88.7	110.6	140	169.5	108.1	83.1	190.2
CACNA2D3	27.7	56.1	37.9	59.9	70.3	37.4	90.9	57.3	15.8	60.1	111.5	83.8	18.7	24	61.3	99
CACNB1	183.333333333333	135.7	129.166666666667	133.266666666667	119	203.466666666667	140.1	132.133333333333	131.966666666667	117.7	147.066666666667	173.566666666667	166.466666666667	141.633333333333	157.766666666667	100.666666666667
CACNB2	59	30	28.7333333333333	46.5666666666667	31.5666666666667	55.5666666666667	60.5	73.6333333333333	11.6666666666667	13.4	72.8	61.1	52.2	33.0333333333333	67.3333333333333	53.0666666666667
CACNB3	176.75	199	194.65	120.25	226.55	182.15	216.45	153.1	145.9	198.05	210.75	202.6	216.15	256.55	257.6	134.3
CACNB4	16.8	10	11.1	16.3	11.6	13	10.7	55.6	19.1	8	11.2	16.7	17.8	10.8	9	16.8
CACNG1	19.7	36.4	33.9	32.6	27.1	144.3	20.2	45.4	10.1	32.5	27.6	8.5	30.3	19.7	7.8	16
CACNG2	37.3	14.6	26	81	107.1	161.9	82.8	44.1	30.9	52	21.1	43.7	28.2	90.6	90.1	11.5
CACNG3	7.6	13.9	28.2	12.1	20.7	19.2	17	90.7	13.5	5.2	18.8	12.9	23.3	26.6	20.2	10.8
CACNG4	477.25	322.9	249.2	379.85	398.6	166.85	332.25	231.9	299.2	167.2	169.85	317.9	372.85	137.3	206.15	233.55
CACNG5	13.1	16	31.3	14.9	27.2	18.6	17.9	38	17.3	33.6	25.4	17.6	18.9	70.2	36.2	16.2
CACTIN	326.933333333333	364.166666666667	286.733333333333	340.7	295.966666666667	338.766666666667	340.5	299.2	294.033333333333	281.433333333333	312.666666666667	304.333333333333	335.333333333333	337.533333333333	256.733333333333	243.766666666667
CACYBP	620.775	644.5	608.25	587.825	664.95	657.55	706.95	673.9	788.825	773.775	652.775	675.425	724.025	639.2	827.425	791.975
CAD	610.7	319	394.5	523.3	501.3	367.9	297.8	277.8	411.7	385.8	372.9	377.6	326.6	519.8	281.9	269.9
CADM1	486.7	286.633333333333	524.866666666667	401.266666666667	769.933333333333	415.6	1050.2	445.5	467.833333333333	855.033333333333	930.333333333333	850.8	612.933333333333	2019.7	1010.83333333333	472.366666666667
CADM3	305.55	447.5	530.725	403.25	420.725	430.175	245.45	203.3	290.25	255.85	156.475	333.35	366.525	212.225	323.475	172.15
CADM3-AS1	26.4	9.8	11.2	11.5	10.8	12.1	17.7	30	13.8	9.3	10.7	18.4	21.8	8.2	9.5	20.9
CADM4	15.85	10.425	15	11.425	15.725	13	12	20.35	20.175	11	11.05	15.075	16.725	13.575	13.625	8.025
CADPS	67.2	49.9	49.1	54.8	56.2	49.5	105.6	81.7	77.4	44.3	23.9	52.2	26	26.3	32.7	63.1
CADPS2	733.7	577.2	830.5	630.2	945.8	718.7	597.5	619.2	995.9	399.8	731.5	591.2	545.5	426.1	747.1	1048.2
CALB1	39.3	26.75	55.95	49.45	52	31.6	58.9	121.8	30.7	43.45	22.55	38.6	57.35	43.75	34.95	31.35
CALB2	168.6	487.4	154.4	325.8	133.7	493.9	382.6	257.4	140.8	80.4	176.9	898.6	483.9	594.6	212.6	932.8
CALCA	49.75	37.5	48.475	43.3	50.925	59.975	72	99.825	41.375	23.05	26.55	45.7	49.225	28.9	44.55	39.075
CALCB	50	39.4	66.8	75.3	65.4	60.5	67.7	104.8	31.5	41.3	74	82.5	61.8	57.5	79.1	58
CALCOCO1	1592.2	2077.1	1622.6	1596.2	1306	1502.6	1346.6	1533.4	856.7	926.3	1495	2035.3	2020.8	1852.1	1617.5	1428.3
CALCOCO2	1536.2	1568.4	1763	1460	1222.5	1511.8	1898	1460	1567.5	1693.2	1369.3	1645.6	1666.4	2055.9	1782.5	1863.8
CALCR	22.15	45.45	42.15	48.35	12.15	23.75	60.05	66.8	51.5	24.75	22.8	58.6	89.95	24.3	32.35	44.25
CALCRL	929.6	1245.35	1273.9	926.85	1336.2	1610.85	462.65	1041.05	1077.3	2641.15	958.55	1038.8	888.75	1176.6	1593.6	1394.2
CALD1	1049.8625	1029	908.375	1017.7	923.825	1061.6	758.825	889.725	835.6375	911.45	1188.8875	1234.1375	1123.3125	1276.7875	1143.4875	1067.1
CALHM2	1111.7	1033.55	1394.35	1019.05	975.05	868.4	1247.7	846.65	970.4	1200.85	1013.95	1271.2	1251	1191.7	1576.15	1102.5
CALM1	393	392.1	328.1	446.9	415.6	462.4	283	489.6	415.4	307.8	536.3	670.2	734.5	337.5	409.1	334.7
CALML3	102.65	147.95	77.9	71.95	94.45	107.7	111.85	107.6	38.25	53	68.85	148.1	96.7	57.75	61.15	79
CALML4	211.3	216.1	338.7	251.35	219.1	309.8	482.25	242.9	234.05	326.2	292.2	243.3	265.2	157.6	264.7	398.8
CALML5	43.2	52.1	68.1	15.2	20.8	12.6	42.1	80.1	31.5	20.8	14.8	59.8	61.8	52.2	66.8	90.3
CALR	3660.4	2243.6	2795.33333333333	2782.06666666667	4019	3745.33333333333	2643.4	1745.2	2387.93333333333	2281.43333333333	3904.83333333333	2420.73333333333	3412.5	2747.9	1632.43333333333	1778.63333333333
CALU	1356.55	1349.1	1445.75	1253.125	1820.1	1370.925	1819.85	1517.4	1420.375	2344.725	1545.8	1734.725	1847.65	2054.9	1890.525	1701.225
CALY	20	13.1	30.3	26.3	35.2	36.1	48	18.4	41.6	8.9	9.9	10.5	14.7	5.2	10.7	9.8
CAMK1	272.7	327.3	305.5	326	241.5	351	590	187.8	185.2	266	338.9	484.6	426.6	331.7	233	309.8
CAMK1D	7.8	111.7	128	97.1	11.2	78.5	168.2	100.3	12.8	153.8	84.1	100.3	84.5	157.7	152.1	136.1
CAMK1G	119.5	77.75	131.95	144.35	109.3	89.3	145.95	141.6	100.7	103.85	63.9	95.9	89.4	93.5	76.3	79.9
CAMK2A	31.45	57.2	64.95	63.15	70.95	114	56.4	95.1	34.95	44.5	29.5	76.45	76.9	28.4	80.65	56.4
CAMK2B	96.86	108.76	117.76	93.18	94.9	155.04	150.34	111.22	94.84	103.62	84.94	127.6	149.52	91.56	124.9	92.26
CAMK2G	309.866666666667	401.166666666667	400.033333333333	314.366666666667	349.9	427.8	468.2	260.266666666667	282.366666666667	309.466666666667	299.533333333333	390.266666666667	349.633333333333	310.9	439.066666666667	335.533333333333
CAMK2N1	1142	917	1592.7	906.4	1285.6	1123.6	2211.5	1464.1	779.4	2174.1	642.8	1087.3	526	1582.6	1303.7	877.6
CAMK4	53.5	83.9	78.4	93.7	159.9	92.4	71.6	93.1	125.1	87.3	66.2	119.4	134.9	64.8	99.7	83.6
CAMKK2	423.75	456.65	440.025	448.425	394.75	414.925	537.025	329.3	361.425	413.55	364.725	528.875	561.475	412.525	457.925	457.5
CAMKMT	160.2	117.8	139.1	162.3	184.9	111.1	102.2	172.7	120.3	79.4	140.3	149.3	112.5	96	125.9	147.8
CAMKV	216.8	182.9	360.3	159.1	228.3	254.4	249.9	309.5	219	190.4	169.2	175.2	309.6	271.7	203.5	182.8
CAMLG	873	983.2	1148.1	1094.6	916.2	819.3	971.9	812.3	837.8	1157.1	908	1027.5	1120.7	1451.5	1268.3	1262.9
CAMP	21.3	39	40.4	51.1	21.4	51.6	563.9	69.8	30.8	20.9	52.2	20.2	32.4	18	39.8	41
CAMSAP1	219.86	254.06	246.32	227.56	193.12	209.1	230.42	218.12	228.36	217.64	189.82	263.18	226.7	207.12	233.2	224.02
CAMSAP2	550.666666666667	620.633333333333	531.133333333333	485.366666666667	433.833333333333	529.233333333333	504.433333333333	437.633333333333	391.966666666667	582.066666666667	424.366666666667	567.4	669.966666666667	645.566666666667	824.566666666667	690
CAMTA1	42.7	52.7	93	51.8	24.5	8.7	119.6	101.9	38.5	110.3	7.7	15.9	42.9	79	8.8	30.3
CAMTA2	515.3	765.3	743.8	749.2	824.1	692.4	716.8	479.2	584.6	416.7	717.1	769.2	837.7	740.2	722.4	626.1
CAND1	545.566666666667	513.1	463.633333333333	478.833333333333	537.666666666667	477.8	482.766666666667	402.533333333333	567.9	560.233333333333	490.566666666667	462.733333333333	530.633333333333	541.266666666667	561.9	492.066666666667
CAND2	258.6	164.4	195	204	189.5	287.3	117.3	204	172.2	106.9	185.9	202.1	212.4	203.3	165.4	196.1
CANT1	894	629.7	708.05	604	732.8	579.9	672.7	550.2	661.75	884.5	643.4	559.15	561.9	558.8	519.75	634.1
CANX	3308.3	3728.8	3664.83333333333	3681.23333333333	4184.5	3810.4	3510.3	4486.6	3662.43333333333	3918.13333333333	4150.83333333333	3972.7	4587.46666666667	3995.96666666667	3566.2	4159.23333333333
CAP1	3552.05	3759.6	3996.95	3498.85	4029.85	3829.5	4848.15	4352.65	5099.2	4499.45	3611.65	3496.8	3830.2	3364.2	3480	4244.3
CAP2	140.7	216.5	161.85	157.05	142.5	449.45	118.85	212.1	146.55	139.4	159.05	334.3	302.3	319.65	357.05	274.85
CAPG	712.5	1067.5	1689	1661.2	1353	1139.9	3139.1	1244.1	2210	2845.3	1606.2	1402.7	2117.8	1104.9	893.4	2489.3
CAPN1	556.3	602	605	697.4	753.9	790.2	707.2	858.5	606.4	655.7	609.9	597.8	527.3	578.8	460.2	433.4
CAPN10	98.3	108.75	87.9	95.35	138.65	115.65	26.85	82.45	50.65	53.4	108.1	53.05	73.75	44.35	52.65	55.05
CAPN11	71.5	46.9	83.9	60.5	43.2	61.7	39.1	97.9	31.6	64.5	31.8	99.4	82.3	100.5	27.9	49.5
CAPN15	190.7	245.8	213.9	265.4	212	210.8	215.2	106.8	227.9	128.7	255.5	100.6	92.2	146.9	146	162.4
CAPN2	2830.95	2842.85	2895.25	2453.85	2724.45	2683.4	3060.1	2330.8	2567.2	2636.55	2837.25	2807.8	2993.8	3045.8	2875.35	2638.65
CAPN3	81.1	76.2666666666667	95.6333333333333	86.1333333333333	76.4666666666667	277.466666666667	77.2666666666667	110.033333333333	50.0333333333333	28.8333333333333	75.6	68.0666666666667	61.6666666666667	70.4333333333333	77.7333333333333	63.4333333333333
CAPN5	197.4	147.5	157.5	142	151.5	162.9	175.6	190.1	101.6	92.8	147.5	226.5	227.6	173.2	134.9	167.5
CAPN6	21.9666666666667	22.7333333333333	17.8	18.9333333333333	31.1	25.5666666666667	12.7333333333333	39.3666666666667	29.2666666666667	16.1666666666667	24.3	33.9333333333333	31.7	38.3	38.3333333333333	20.7333333333333
CAPN7	450.1	764.2	511.85	438.6	503.9	573.15	546.15	494.85	426.65	427.45	630.35	603.75	655.15	566.25	496.95	557.7
CAPN9	61.8	79.65	93.4	97.8	95.05	73.95	57.45	142.25	66.6	40.5	85.95	128.05	66.4	60.85	55.5	82.1
CAPNS1	5159.4	5774.4	5633.2	5411	5609.9	4638.7	5575.5	4337.1	5150.1	5397.2	4855.8	5870.9	5896.3	5832.5	5426.4	5696.7
CAPRIN1	1790.3	2324.6	2322.65	2294.2	2696.35	2541.25	2176.05	2454	2607	2470.15	2595.8	2361.6	2625.6	2350	2639.65	2385
CAPRIN2	737	509.5	521.8	510.7	518.8	365.9	487.1	496.7	313.7	432.1	396.8	514.2	620.1	650.5	565.8	520.2
CAPZA1	2974.1	1777.5	2425.3	2408.4	2319.7	2234.3	2558.3	2475.7	2424.5	2704.4	2546.1	1817.5	1589.1	1958.6	2076.2	2821.2
CAPZA2	1700.5	1863.45	2425.5	2068.85	1608.55	1660.6	2502	1887.6	2041.7	2176.9	1666.7	1769.1	1864.55	1604.8	1894.5	2302.4
CAPZB	2194.75	2286.45	2619.325	2678.875	2458.975	2398.05	3263.125	2173.525	2523.6	2842.85	2312.875	2433.025	2585.825	2266.075	2255.225	2521.2
CARD10	159.7	121.633333333333	179.933333333333	152.1	120.866666666667	193.233333333333	121.5	124.033333333333	108.8	134.033333333333	125.033333333333	102.3	146.6	127.266666666667	106.733333333333	83.4333333333333
CARD14	63.75	97.3	67.25	87.4	75.65	74.55	136.15	57.2	23.15	70.8	59.45	81.55	80.75	30.85	53.85	124.8
CARD8	575.7	397.1	320.1	366.6	438.8	369.7	235	529	414.1	376.9	308.8	265.4	384.5	330.6	397.5	325.3
CARF	48.4	78	73.4	59.7	63.2	32.5	56.4	130.7	39.6	49.2	57.6	53.3	73	47.4	81.4	67.9
CARHSP1	314.2	386.9	499.9	319.6	582.2	558.7	682.4	386.2	437.3	728.7	383.1	391.7	361	529.3	348.6	374.7
CARKD	1008.8	1087.1	851.2	846	963.6	782.9	828.3	720.1	1091.2	1039.7	1036.4	1069.6	910.5	1082.7	1260	1321.7
CARM1	509	358.3	445.2	419.8	480	530.1	317.2	554.6	545.3	515.8	495.2	392.1	525.6	570.4	365.9	349.1
CARS	1712.5	1289.25	1248.6	1394.4	1267.85	1203.55	1150.5	1284.55	1562.8	1210.45	1150.55	1196	1290.1	999.85	1416.25	1175.25
CARS2	580.7	399.3	405.6	368.9	404.5	341.5	329.7	311.3	399.7	394.1	372.7	323.9	330	462.9	421.7	416.8
CARTPT	119.5	35.4	148.9	144.4	132.9	120.3	150	91.7	115.1	92.6	116.9	90.4	115.2	73.7	87.8	91.8
CASC1	15.1	29.9	14.4	26.2	49.3	4	25.7	64.3	33.4	16.5	9.6	58	24	11.8	24.4	14.6
CASC5	12.6	2.6	4.2	43.6	13.3	19.1	4.4	16.6	7.1	31.2	21.2	20.1	53.3	15.2	30.6	4.9
CASD1	393.6	587.3	302.3	365.4	278.3	327.2	349.4	218.8	274.5	346	327	410	366.8	305.7	388.1	777.7
CASK	414.75	416	385.2	371.9	481.6	384.35	476.35	415.2	532.4	487.15	508.9	422.85	518.9	609.05	477.65	391.8
CASKIN2	300.35	164.35	278.9	294.3	212.4	345.35	108.9	212.95	119.8	248.8	222.5	331.75	353.2	364.15	202.4	107.05
CASP1	719.56	816.48	1076.76	823.72	885.02	999.86	1048.18	1081.22	1294.82	900.44	959.36	556.42	684.62	668.68	707.14	865.26
CASP10	259.825	182.05	211.275	165.425	314.05	292.25	190.6	404.225	295.325	257.925	213.25	150.75	166.775	170.275	199.3	203.475
CASP2	57.14	66.12	77.04	65.18	70.38	61.66	88.26	79.74	69.02	76.28	42.56	65.58	80.42	62.7	83.12	74.5
CASP3	664.2	411.3	458.7	424.9	452.3	367.3	360.3	517	614.2	539.9	393.2	331.8	363.6	342.6	360.5	309.4
CASP4	331.1	299.55	325	327.35	335.9	427	269.75	476.95	413.45	357.5	241.15	273.7	280.95	274.35	331.8	296.2
CASP5	113.2	24.2	139.9	100.4	84.5	71.7	116.5	134.4	104.5	85.1	106.7	86.3	140	12.4	19	87.2
CASP6	140.85	201.75	165.5	161.3	180.35	145.7	138	123.35	156.1	157.7	132.9	126.85	174.3	165.45	193.8	175
CASP7	811.9	872.5	686.8	764.5	546.1	365.5	829.8	368.7	595.3	592.1	467.1	555.6	534.6	509.1	403.5	655.8
CASP8	431.7	358.2	393.95	368.05	310.6	295.3	386.25	436.6	425.55	447.25	362.8	261.05	320.3	278.4	334.45	340.65
CASP8AP2	626.9	503	285.1	320.6	405	349.6	303.6	356.7	380.1	426.2	317.7	445.6	388.6	387.3	450.8	450.3
CASP9	443.65	556.35	417.4	468.25	551.4	430.9	408.4	557.9	451.4	506.35	378.8	424.2	545.35	352.55	511.2	433.6
CASQ1	65.1	99	89.7	72.1	82.4	1007	82.6	207.6	68.6	53.4	53.6	72.1	96.5	33.5	220	68.6
CASQ2	223.8	233.9	176.5	49.1	46.1	497	44.3	54.8	47.2	31.1	104.6	229.4	159	150.6	597.8	288.1
CASR	116.75	101.4	88.35	141.75	108.65	128.4	125.1	161.45	70.4	57.2	90.1	109.55	96.8	62.55	76.8	87.1
CASS4	7.6	15.4	5.9	11.1	10	11.9	16.6	22	6.1	4.1	18	21.9	19.3	18.8	19.4	9.9
CAST	1147.3	1416.65	1514.5	1425.375	1315.025	1456.775	1910.15	1479	1461.875	1497	1410.825	1450.625	1604.7	1547.9	1571.05	1792.45
CASZ1	212	229.1	324.6	306.6	225.4	241.3	299.7	272.7	433.1	182.9	281.9	356.2	293.5	306.1	348.4	389.6
CAT	1243.7	2508.76666666667	1726.23333333333	2080.73333333333	1514.43333333333	1625.9	1477	1586.93333333333	1443.53333333333	1357.7	1750.6	2279.16666666667	1895.13333333333	2121.16666666667	2051.53333333333	2344.36666666667
CATR1	3.4	4	4.6	3	5.1	4.3	6	5.8	2.4	3	7.9	4.3	9.8	2.6	8.8	4.4
CATSPERB	49.2	62.7	71.9	41.9	42.7	74.9	73.2	79.1	22	55.1	45.3	14.8	57.9	44.8	92.6	61
CATSPERG	16.9	31.1	77.5	25.7	13.9	62	55.5	142.5	49.5	11.5	31.9	52.9	63.7	47	51.5	45.9
CAV1	4616.2	4838.8	3847.4	5445.9	4144.5	5060.35	3568.65	2977.55	4296.05	4772.05	3908.25	5302.3	5101.85	5335.9	4738.75	4185.15
CAV2	708.733333333333	1049.6	715.3	828.9	572.433333333333	991.866666666667	588.166666666667	590.8	517.933333333333	1039.76666666667	566.3	1029.13333333333	816.133333333333	1072.1	970.666666666667	1044.53333333333
