geneNames	GSM5176138	GSM5176139	GSM5176140	GSM5176141	GSM5176142	GSM5176143	GSM5176144	GSM5176145	GSM5176146	GSM5176147	GSM5176148
KDM4C	171.9477	391.1416	134.7183	98.9429	235.01225	368.44245	185.77645	624.31765	209.478	255.296	107.58525
KDM4D	76.027	270.687	72.7273	67.7026	14.507	127.393	70.867	253.447	103.625	107.138	92.4119
KDM5A	244.807	743.7175	214.989	178.1437	173.70805	218.481	506.054	670.582	167.3355	251.2625	109.0494
KDM5B	385.84685	1378.803275	514.95053	297.919	468.12105	508.73365	371.78405	1203.257425	385.601625	545.128225	266.112475
KDM5C	363.402	1871.22	496.997	375.728	473.873	877.442	1000.09	1940.13	497.398	696.295	312.804
KDM5D	235.67	1458.92	406.918	320.992	294.438	210.006	229.225	78.8555	153.838	480.51	304.687
KDM6A	172.991733333333	724.907	221.6257	137.249066666667	218.550133333333	263.757666666667	156.73108	575.875333333333	194.2791	200.035333333333	105.7019
KDM6B	489.599	1620.138	221.859533333333	320.101666666667	386.667666666667	952.525333333333	997.782666666667	1528.41633333333	504.433666666667	523.351666666667	259.4642
KDM7A	848.793	1967.24	619.716	587.03	471.017	518.811	545.805	1118.61	426.407	729.753	324.129
KDM8	22.8668	147.499	31.6077	29.8664	79.8469	188.432	54.1814	91.0609	238.215	162.584	17.6648
KDR	52.2488	104.555	66.3455	50.1087	40.0774	235.715	60.2837	73.9401	80.0948	67.8605	20.5843
KDSR	155.8764	1402.92295	291.28136	275.368435	349.65865	369.89405	294.383605	1038.24751	356.55809	462.634885	246.28205
KEAP1	528.046	1591.39	616.319	317.898	544.064	664.623	431.469	1273.75	462	558.015	308.766
KEL	117.09	229.357	158.901	37.4197	95.3708	185.995	230.57	126.313	157.624	147.07	66.4802
KERA	18.0778	113.282	9.02587	78.9418	6.74097	61.7447	68.9467	84.9006	40.6466	14.3774	33.1075
KHDC1L	85.9368	84.3481	13.1848	13.9105	16.2165	127.065	167.231	90.9266	12.946	59.1904	2.92616
KHDRBS1	1429.20533333333	3397.58366666667	1455.56833333333	900.004933333333	1314.261	1174.99533333333	827.981	2892.86933333333	1095.50433333333	1401.61133333333	715.230333333333
KHDRBS2	34.8678	337.495	45.5877	121.964	177.403	29.1229	61.0423	320.391	27.8763	96.761	68.9729
KHDRBS3	10.3204	61.6953	34.7396	17.8105	55.5297	85.1581	58.6349	93.5734	11.7849	65.9606	17.411
KHK	26.6779	96.42085	27.1728	49.27515	29.572145	111.3875	84.062	167.0695	124.36148	56.67555	34.202195
KHNYN	453.701	1339.4075	397.7825	373.5925	504.631	383.18665	676.239	1133.72	345.6035	443.838	238.083
KHSRP	325.829666666667	1000.123	296.564	280.302333333333	336.752333333333	351.685666666667	444.593	1135.925	335.316666666667	526.372666666667	272.466
KIAA0020	274.666	1106.59	316.668	299.382	368.023	703.681	327.428	981.617	341.861	426.072	247.666
KIAA0040	512.749	2504.942	739.059	614.868	725.8195	907.8485	778.8535	1915.4	845.6885	1041.2215	538.378
KIAA0087	17.8401	22.7569	39.3071	8.33502	10.7227	34.5285	19.6049	28.0563	8.14202	12.2938	3.87043
KIAA0100	214.351	1406.31	290.1535	334.13	358.25	579.2555	534.951	1407.415	367.1345	492.1685	239.0125
KIAA0101	171.36	396.8525	73.59565	170.565	129.2985	389.7845	314.9995	803.638	207.432	293.6555	72.1081
KIAA0125	100.7443	330.7524	67.9325	97.7188	41.296235	198.29445	123.53	379.64775	59.05415	54.47285	36.74686
KIAA0141	607.639	1918.59	771.43	573.1495	639.736	691.5355	613.2825	1471.319	591.515	774.531	528.856
KIAA0196	189.828	829.773	264.531	213.878	216.814	206.645	166.558	872.598	293.995	383.475	233.032
KIAA0226	212.113	500.829	148.3766	173.4225	170.6085	318.481	184.0865	511.9125	225.184	267.198	84.13695
KIAA0226L	72.71915	307.98	146.74575	209.91835	141.6392	425.9605	197.3	578.9225	140.0595	300.9155	125.4992
KIAA0232	413.412	1531.17	514.379	394.959	503.034	878.795	677.703	1996.68	646.996	978.807	432.986
KIAA0247	522.163	2450.51	960.237	509.66	798.024	1105.56	1013.84	2169.96	1032.06	1086.06	687.439
KIAA0319	35.1399	45.0548	50.2671	6.8745	12.9091	36.1073	132.031	107.05	17.4765	109.356	10.7835
KIAA0319L	52.8597	99.1159	64.735	63.8371	34.3037	49.8002	41.8027	86.6031	31.4643	45.1263	21.462
KIAA0355	558.527	2362.19	740.675	535.063	638.248	879.497	788.973	1591	562.252	780.438	333.95
KIAA0368	587.144333333333	1057.99266666667	502.000666666667	355.982	484.901333333333	495.790666666667	318.977333333333	938.653666666667	396.46	479.679	194.6849
KIAA0391	61.4508	314.092	205.981	110.804	160.284	66.0767	26.1934	407.848	54.0959	222.351	59.859
KIAA0408	40.6344	20.2437	10.0251	4.66476	1.95497	18.7266	18.1994	27.5472	15.723	12.9336	4.75983
KIAA0430	726.966	1916.69	725.611	421.794	521.409	776.829	731.169	1793.51	662.554	651.881	417.009
KIAA0485	98.0114	400.208	107.83395	270.9515	139.65665	219.68015	298.4005	627.4235	319.02	252.253	144.82675
KIAA0509	175.024	549.552	80.9598	174.942	61.9647	271.534	307.545	341.341	154.907	36.9222	54.3848
KIAA0513	201.668	1264.73	534.615	448.53	656.051	622.161	734.264	2217.98	333.875	449.184	477.52
KIAA0556	421.365	1994.67	306.838	379.705	524.077	731.747	788.847	1176.33	566.254	624.461	277.494
KIAA0586	283.388	547.329	232.97945	182.5654	208.079	329.051	423.4985	692.8905	248.0365	291.3575	105.23185
KIAA0753	54.8905	645.686	200.428	156.311	148.983	365.232	241.667	480.921	174.775	321.104	31.8142
KIAA0754	17.7131	34.4128	7.53062	102.8	8.97752	10.8325	10.6372	6.93785	8.05414	93.2663	4.81919
KIAA0895	57.7191	163.688	134.34	43.1229	129.618	128.499	135.943	156.669	45.6082	83.4423	50.5778
KIAA0907	955.163	2947.54	1036.9	627.357	918.285	847.74	665.134	1560.84	649.428	780.401	448.82
KIAA0922	116.598	849.404	312.959	213.617	324.775	220.547	388.947	1068.6	176.193	305.079	296.497
KIAA0930	281.1695	965.5465	325.6705	301.442	456.5075	499.944	515.59	1217.999	340.571	472.3795	285.4135
KIAA1024	4.61215	33.8733	20.2074	5.67835	11.0185	28.0219	32.3039	46.8808	36.1168	38.0192	29.2224
KIAA1033	353.693666666667	1309.469	414.433333333333	323.0354	299.9279	405.541333333333	463.264666666667	1145.71566666667	431.139333333333	470.996	236.242166666667
KIAA1045	85.4224	345.989	104.373	80.3175	61.15675	192.99145	207.9455	329.4135	63.56225	138.7193	48.0438
KIAA1107	50.5188	247.248	53.8283	12.59	88.0515	127.56	155.696	221.391	126.059	82.4251	61.5356
KIAA1109	172.2659	716.898333333333	188.9374	119.444033333333	135.953966666667	215.582	315.446666666667	629.774666666667	254.192	272.198333333333	158.417033333333
KIAA1211L	21.5071	69.7198	20.4336	9.48846	62.3643	40.5438	31.4732	22.0729	8.56227	16.8546	6.01875
KIAA1279	591.817	2597.42	1167.17	752.993	1054.64	943.169	764.869	2720.08	1180.76	1299.51	597.196
KIAA1324	118.916	371.696	80.5977	103.128	108.859	118.595	114.462	323.956	134.626	74.8029	33.6071
KIAA1462	158.668	850.182	122.89	249.276	373.335	438.12	236.836	416.675	131.335	146.954	35.9677
KIAA1467	63.8362	398.5635	170.12865	59.5061	261.632	276.4867	403.422	814.7165	90.46985	137.62365	145.323
KIAA1549L	69.9046	308.856	61.3507	62.9959	83.4755	139.016	170.919	460.142	129.739	127.907	35.8372
KIAA1551	170.278	629.692	138.441	168.088	154.31	364.396	389.047	515.099	243.624	120.606	182.023
KIAA1598	76.7961	270.409	106.655	87.7051	104.058	256.432	116.326	498.214	170.023	153.21	109.537
KIAA1614	14.7104	244.572	94.2554	97.8069	19.7028	86.6418	63.7261	104.56	28.0645	50.9113	121.379
KIAA1644	37.4289	275.90105	41.396	45.7873	63.42745	154.47435	68.4261	147.249	73.4056	57.3806	13.036675
KIAA1654	17.22215	76.61065	63.4298	55.7827	32.96172	64.72805	42.83285	118.909	16.1088	40.67795	61.50515
KIAA1661	85.0588	248.208	27.7487	105.407	68.0891	116.962	173.748	188.582	53.0657	15.0577	28.8724
KIAA1731	6.68905	12.3381	5.70473	56.4925	2.10154	11.0223	8.31144	22.4348	26.0619	9.82362	3.58859
KIAA1751	147.5348	428.606033333333	106.8976	168.395633333333	84.3527666666667	244.2022	199.661033333333	521.8771	171.550433333333	174.290366666667	70.4591566666667
KIDINS220	345.253666666667	1612.818	455.870033333333	267.060966666667	374.384133333333	403.289	446.690166666667	1252.97033333333	468.242733333333	657.934933333333	321.022176666667
KIF11	83	167.412	47.6186	37.6983	39.128	57.504	72.2196	29.4024	104.28	33.8311	13.795
KIF13A	36.8227	314.975	123.426	128.863	143.44	120.182	272.584	407.313	186.553	146.798	134.951
KIF13B	648.219	3995.58	1217.66	1001.93	1278.23	1785.52	2113.87	5984.71	1384.88	2117.51	1433.71
KIF14	100.155	141.78	80.5367	42.1866	64.6863	207.804	154.477	214.862	171.392	92.876	57.2805
KIF15	24.6958	91.8097	46.5364	38.0371	9.38421	13.6728	101.22	54.5463	6.12853	70.2835	41.4964
KIF16B	85.6184	287.614	126.384	61.8664	143.485	168.501	146.804	362.66	137.313	90.4638	107.178
KIF17	12.0604	77.2843	9.96424	81.6208	9.69278	33.4996	16.6276	35.0317	15.9143	10.341	10.6971
KIF18A	29.7711	21.6209	6.40188	1.83463	34.2401	106.688	121.087	13.3472	4.57466	48.9413	80.4454
KIF18B	149.208	256.792	56.4499	29.0542	87.165	204.187	200.541	203.387	67.039	54.6127	30.7649
KIF1A	80.8663	73.9765	58.32015	37.6083	94.88825	208.61165	275.027	94.6253	70.86745	79.7878	48.356785
KIF1B	195.557	664.724	268.977	206.995	178.064	161.623	313.764	480.395	121.059	265.574	132.269
KIF1C	77.6675	96.2177	27.4327	29.0614	9.35091	62.5787	69.2004	110.125	117.07	46.7317	16.8558
KIF20A	9.00299	39.7541	4.70606	16.0719	10.5486	18.1637	59.7622	51.1412	20.2517	22.463	54.4259
KIF20B	74.5222	160.867	12.8822	11.1007	86.0397	155.572	76.3584	119.645	109.309	56.148	42.5586
KIF21B	20.3037	47.0241	14.9765	20.0642	19.384	143.362	35.6534	63.0144	19.683	31.0691	9.47121
KIF22	202.515	622.5375	134.8322	110.41665	150.3635	262.329	230.0665	480.6445	191.22315	266.5975	124.4294
KIF23	6.93959	7.23368	3.08149	2.15179	2.63288	11.7588	3.36798	14.981	5.30065	3.18178	4.01178
KIF24	13.8582	71.146	45.4003	10.6443	89.7044	143.791	38.4249	458.947	53.7629	35.5164	22.6055
KIF25	67.29645	202.7138	27.123085	28.070505	10.93085	141.1495	131.03178	219.22515	77.48535	79.76575	50.7877
KIF25-AS1	27.1111	127.410733333333	59.0050833333333	48.72488	33.5162366666667	125.148333333333	101.615	73.6505	39.41694	47.1968933333333	50.0303333333333
KIF26B	71.1327	21.9743	6.25528	5.83576	5.85945	28.4057	11.113	21.097	10.0091	32.0708	3.52873
KIF2A	173.059	731.3405	196.51	150.9745	160.3795	251.552	163.5	554.6415	222.057	215.4535	125.69005
KIF2C	217.9375	807.0435	206.0965	146.0645	274.151	380.1935	361.8725	798.822	263.018	199.876	126.871
KIF3A	62.9863	313.633	147.391	89.8559	118.113	178.178	276.69	332.272	139.927	225.566	156.681
KIF3B	380.133	1868.22	326.536	251.371	408.169	498.108	440.722	1474.44	277.25	354.317	217.908
KIF3C	184.07245	156.1023	131.93	159.8535	164.65	223.51565	473.4535	542.095	198.8335	375.8215	63.14535
KIF4A	64.7318	415.288	49.3536	91.5793	44.1814	263.564	124.006	149.931	90.246	256.162	61.872
KIF5A	319.91	840.086	240.573	150.256	96.1395	263.076	283.169	844.839	268.035	262.8	183.124
KIF5B	378.5225	1362.3605	406.3425	383.8455	319.028	835.6343	887.3225	2148.46	652.4185	792.8705	443.0115
KIF5C	28.24235	305.98205	63.98175	43.04995	118.99104	273.43805	130.3749	554.9872	155.24905	225.6401	97.278235
KIFAP3	268.052	1382.84	388.145	203.141	324.575	308.701	432.011	1576.29	343.246	385.875	260.92
KIFC1	183.963	70.0181	36.0642	32.7162	62.0494	63.891	233.466	150.421	18.782	49.3228	21.6105
KIFC3	243.106	995.771	155.543	305.281	148.279	567.265	863.565	717.056	192.247	457.218	169.555
KIN	67.0177	523.071	165.527	60.4443	111.472	52.0754	108.664	191.515	127.438	148.721	80.7468
KIR2DL1	76.5472	254.074	37.3414	116.098	26.327	74.9052	59.5749	163.121	128.283	65.95	33.4148
KIR2DL2	41.3578	91.7369	12.6886	74.3761	126.8	97.6578	53.455	114.322	40.6406	102.841	43.192
KIR2DL3	237.017	587.857	139.513	183.36	167.496	284.168	158.843	599.573	35.8075	215.716	146.381
KIR2DL4	157.247	329.997633333333	83.3254	100.3267	66.4425333333333	171.2696	138.790666666667	352.858333333333	87.5711666666667	89.3899	74.7561666666667
KIR2DL5A	67.7741	566.987	23.766	23.7941	47.6916	97.7207	369.804	306.454	44.8242	53.1964	26.5456
KIR2DS1	158.02674	214.398	67.3785	68.1941	96.05145	138.7411	187.8123	113.6535	109.24045	153.0299	53.9336
KIR2DS2	23.7031	52.4155	12.3444	6.33238	10.0237	21.677	22.8513	49.4669	20.3148	14.3199	9.21639
KIR2DS3	142.015	70.8753	18.1902	31.8805	34.7614	63.4728	118.719	172.572	41.915	59.5016	44.3489
KIR2DS4	30.2461	109.761	13.4626	7.02153	30.0356	82.9193	37.4469	43.687	28.1334	38.9698	32.7705
KIR2DS5	103.241	168.197	66.6768	25.2131	14.1023	118.192	122.613	252.294	17.5583	52.3859	26.1561
KIR3DL1	35.9101	375.831	38.6563	108.449	97.6375	59.3628	130.794	377.06	109.147	53.0349	23.5675
KIR3DL3	41.8927	67.8806	22.6867	24.1346	33.4634	46.1254	145.773	137.751	17.9937	50.0848	24.7658
KIR3DS1	40.2746	478.687	54.0212	35.1338	29.975	479.23	357.288	215.831	119.757	74.4617	30.5289
KIR3DX1	126.0085	488.421	95.86715	98.28645	84.3263	254.4735	249.707	340.7225	88.05235	178.728	30.9084
KIRREL	21.1489	90.7659	34.2598	19.1151	15.1862	197.321	270.994	92.3998	45.0467	30.9405	14.332
KISS1	25.1071	39.3638	20.0185	8.09533	6.78134	44.7004	26.6584	53.995	14.8269	26.7015	19.229
KIT	526.193	1833.34	501.021	251.847	491.221	117.521	101.837	596.196	203.67	40.7102	12.4757
KITLG	32.922745	125.5049	86.5853	23.503	33.5334	94.43515	64.75464	300.5035	72.5069	89.60715	68.291
KIZ	550.691	1318.06	513.178	170.274	309.359	531.889	91.4561	369.888	302.434	29.5126	239.215
KL	8.95531	13.8934	39.6346	6.79206	29.6696	60.2291	32.1445	12.6651	25.2306	49.3174	30.6809
KLC1	524.931	2025.26666666667	689.541	489.255333333333	629.276333333333	621.838333333333	629.677	1659	541.105666666667	698.224666666667	374.105
KLC2	211.968	788.959	294.96	197.996	323.296	354.037	490.316	844.973	271.998	312.285	173.337
KLF1	158.72	309.422	111.737	40.5357	65.741	417.885	201.235	389.37	115.595	139.469	64.1577
KLF10	1168.66	13738.8	3585.94	1518.49	2928.73	2459.38	2472.68	4464.48	2426.71	3009.86	1562.37
KLF11	225.821	1174.95	275.921	235.784	350.127	222.561	251.122	606.782	158.489	256.824	153.619
KLF12	90.3279375	193.540425	86.45336	93.71935	83.070385	207.8038	269.417125	312.029575	131.641825	122.718175	80.7301
KLF13	9.23295	27.1311	9.50122	11.3552	5.36226	34.1266	23.8516	20.1776	16.8088	19.6974	11.6563
KLF15	539.339	2032.06	584.685	271.343	426.838	504.418	689.421	1012.82	446.091	280.78	157.384
KLF2	1096.23	9330.45	4382.86	1711.23	3533.42	2797.71	2136.83	5034.05	2473.9	3026.76	1525.19
KLF3	497.296	1715.54	465.549	289.79	282.863	524.853	541.939	1562.51	500.874	388.552	171.09
KLF3-AS1	225.855	342.077	82.2723	94.3357	44.1968	188.751	253.164	297.742	149.723	216.916	61.4575
KLF4	3129.375	16642.955	6414.655	4358.695	6091.125	4140.79	5218.865	8071.51	4847.63	5512.645	3226.72
KLF5	247.7965	429.812	210.7745	123.3303	224.314	219.3183	206.52665	236.15215	164.7235	219.3505	68.2094
KLF6	643.450666666667	1679.88166666667	547.656333333333	548.544666666667	367.558333333333	1011.255	904.983666666667	1734.40133333333	647.085333333333	632.069666666667	328.163333333333
KLF7	296.095	692.489	256.757	276.862	41.5426	712.235	678.188	1514.97	221.517	334.099	134.216
KLF8	40.0825	176.762	56.6808	32.8588	31.5802	25.5245	39.9739	129.223	24.1966	5.36948	38.5572
KLF9	746.460666666667	3050.12866666667	939.983366666667	742.801666666667	713.994333333333	485.997466666667	597.913	1345.87666666667	604.200666666667	638.250666666667	334.606666666667
KLHDC10	439.7245	1437.322	561.78075	385.4795	499.57425	585.16275	352.62825	1311.06325	409.43575	596.141	300.58325
KLHDC2	1540.92	8153.1	2074.15	1353.6	1622.15	1313.5	1469.8	3244.94	1464.87	1760.43	979.383
KLHDC3	396.3315	1600.42	515.502	417.65	570.584	716.9455	665.0405	1911.245	591.7445	709.458	317.956
KLHDC4	195.609	681.123	171.71	247.276	259.237	319.216	218.472	1071.22	219.184	193.928	205.94
KLHDC8A	41.4352	341.274	57.1613	58.2492	54.5319	177.04	209	154.611	75.1594	95.256	50.6559
KLHL1	85.5871	563.926	149.988	342.805	191.216	318.853	273.496	624.623	219.375	342.214	134.68
KLHL11	11.7314	365.604	71.9916	34.3332	51.2238	47.2298	23.3106	59.6073	118.589	144.755	83.7052
KLHL12	96.1777	989.074	147.131	101.876	249.18	341.95	27.3816	599.414	166.954	238.514	127.478
KLHL18	240.4352	659.085	215.877	157.3205	213.127	393.714	342.724	935.987	191.7759	230.28695	148.89235
KLHL2	221.417	738.3	275.992	122.036	291.532	306.359	297.317	704.791	390.572	266.993	93.9129
KLHL20	212.16065	664.58375	168.101775	177.483175	148.5276	238.499025	337.8157	729.1475	164.95925	287.587025	159.84675
KLHL21	752.243	2748.21	718.994	321.135	862.388	729.057	430.185	966.298	682.746	671.477	325.828
KLHL22	96.24058	455.09854	95.4052	104.558708	157.2058	141.06568	143.02308	475.86946	99.32064	165.8533	78.2621
KLHL24	202.3151	665.807666666667	212.724066666667	198.784466666667	180.6113	323.329366666667	179.5841	436.3792	224.692333333333	154.7033	91.1528133333333
KLHL25	129.752	118.58	351.678	76.5508	181.688	169.647	198.043	814.085	109.119	70.0531	74.7598
KLHL26	168.449	727.864	292.816	185.428	242.477	39.5799	61.3364	162.91	71.7349	57.2687	22.9307
KLHL28	164.632	353.114	49.6046	128.191	59.8132	204.136	45.091	383.747	112.817	199.236	49.6311
KLHL29	167.163	41.9428	16.0979	86.5259	96.3282	63.9973	218.318	287.532	73.4837	86.0665	65.966
KLHL3	202.003	1010.28	295.852	274.468	311.32	345.292	463.706	1600.85	377.889	541.411	392.49
KLHL35	29.0779	267.04155	113.38545	17.7417	110.279035	124.89795	44.7661	98.97355	88.11915	74.4641	27.871585
KLHL36	28.6104	277.702	96.4924	59.0163	53.2932	43.5303	59.7269	96.3167	13.2334	77.7608	17.4926
KLHL4	75.7157	34.4718	10.7473	13.592	53.4643	135.281	120.388	544.112	40.4164	76.4532	48.4614
KLHL41	223.843	343.491	29.0298	42.2164	3.3322	48.3931	2.43183	47.1851	15.5608	103.729	37.1959
KLHL7	38.49825	241.4269	106.0206	73.43305	85.4295	140.2231	148.0858	165.3865	104.3646	103.06065	30.40495
KLHL9	301.427	1966.924	745.4725	418.7335	509.436	805.3365	1109.464	1704.305	688.915	754.396	447.9325
KLK1	278.249	589.274	201.277	98.3939	169.11	364.189	323.411	533.319	287.003	277.362	87.8012
KLK10	132.5765	477.165	91.74985	89.91535	69.5476	260.452	208.15385	254.1015	83.95705	111.8247	52.0532
KLK11	115.179	115.335	140.557	37.9046	11.9833	77.6521	93.8945	128.216	47.9778	94.1322	48.8254
KLK12	117.245	488.921	85.8527	139.447	215.961	359.692	47.8887	163.236	29.9247	23.6925	13.3581
KLK13	129.9276	375.313466666667	97.6106566666667	63.3309566666667	121.3222	171.379633333333	215.9247	280.459966666667	109.60042	95.7462333333333	62.7929533333333
KLK14	23.52	80.31	18.5731	19.7538	13.7273	177.827	70.2216	80.6487	19.559	39.5094	20.7343
KLK15	24.5995	93.6536	23.573	114.415	11.5309	92.3675	108.107	105.86	31.6945	21.8894	29.8778
KLK2	40.9097666666667	84.4630333333333	26.2040333333333	21.9309333333333	16.6499	96.9089666666667	47.8625333333333	85.4090333333333	45.0324	52.4411333333333	14.3116433333333
KLK3	34.6237	94.7415	39.19805	24.4827	18.0793	56.6796	48.78155	55.26915	22.4398	38.8191	16.7788
KLK5	321.02	689.128	199.608	168.866	226.834	214.75	242.424	651.279	161.987	227.035	158.3
KLK6	164.447	372.024	43.3083	174.824	101.126	285.239	100.742	758.738	63.4722	68.1577	120.145
KLK7	123.878	238.719	36.0845	92.006	103.769	40.4924	247.242	425.985	131.671	132.002	92.8922
KLK8	93.4758	653.546	143.588	163.466	201.007	391.597	557.693	691.783	177.226	198.461	212.609
KLKB1	74.5697	532.898	35.3011	116.943	105.664	313.838	229.475	437.41	184.221	121.62	91.2688
KLRAP1	82.2838	197.112	5.34454	12.9327	30.1146	84.3339	86.129	135.616	25.2623	74.6977	5.02009
KLRB1	28.091	81.2842	15.6598	13.5644	4.65968	44.8531	17.2673	214.039	9.50848	61.3123	65.0246
KLRC3	10.9725	43.0046	3.96496	52.6735	46.2732	99.1589	11.8156	45.1513	54.0393	7.73403	32.3776
KLRC4	91.0709	7.8557	10.8641	2.24052	1.62709	16.9908	93.6506	97.0675	51.2244	5.05578	15.0683
KLRD1	203.192	504.251	64.9977	192.344666666667	89.2240666666667	140.810233333333	157.702633333333	386.981333333333	161.467966666667	144.866233333333	69.9989
KLRF1	25.2338	178.925	23.9708	66.5673	14.4467	12.865	105.486	143.403	10.0154	13.354	86.4621
KLRG1	216.511	860.928	215.267	242.282	301.726	395.886	338.538	577.988	331.643	459.171	155.643
KMO	50.6459	315.048166666667	117.269	112.323466666667	105.9807	78.9594	178.976	367.888333333333	120.878866666667	114.859733333333	86.2318666666667
KMT2A	411.3966	1131.0656	356.11646	295.7844	314.02046	374.66826	338.78846	764.9526	289.50068	354.9742	149.18084
KMT2B	150.259	548.7696	187.828	128.1146	140.9621	160.1794	207.36565	219.14325	77.5218	170.56535	55.4606
KMT2D	44.2031	64.3796	19.0678	57.5877	31.9654	151.9877	84.3227	168.367	47.0598	28.55645	17.61245
KNG1	97.64105	223.80665	68.6064	78.6861	90.05125	29.93115	21.15575	160.91445	14.908845	49.15255	44.75805
KNOP1	153.803	368.5685	175.8815	156.546	157.6875	108.53395	124.73775	159.228	117.9923	160.101	120.78855
KNTC1	116.376	263.458	69.3643	8.92749	35.2554	35.6244	138.3	179.937	129.248	109.727	39.4397
KPNA1	173.819433333333	855.556	292.6215	211.028333333333	221.2925	413.130166666667	418.817833333333	901.263166666667	271.651583333333	378.406166666667	201.05295
KPNA2	133.15235	732.9965	202.9775	118.65395	174.35	420.1205	425.6625	661.2995	349.69	341.26	207.1825
KPNA3	200.4255	1234.2815	279.012	216.366	244.461	573.293	486.2735	885.7665	402.156	435.495	227.672
KPNA4	148.7615	1160.555	306.7625	184.8115	187.056	261.031	160.8615	522.671	230.6075	234.785	122.9965
KPNA5	127.985	54.1209	69.7972	78.4703	11.5779	127.267	89.2369	297.963	98.9543	95.9117	81.7636
KPNA6	525.186333333333	2164.06433333333	355.643666666667	250.109666666667	342.0581	635.935333333333	706.298666666667	2131.54	324.116	421.999	276.588333333333
KPNB1	1060.491	2684.318	928.661333333333	845.0815	935.695166666667	1198.1049	806.6095	2356.8605	804.673	805.481166666667	505.530666666667
KPTN	20.0686	416.674	24.3779	24.3925	20.012	83.9028	74.9187	88.7616	42.8033	87.6777	128.404
KRAS	143.110133333333	717.037333333333	200.726433333333	177.647366666667	214.156633333333	354.979	325.61901	701.0553	329.6343	361.980033333333	157.6183
KRBOX4	147.07	283.691	151.949	95.3056	154.818	16.6023	139.312	238.891	137.18	244.065	40.1074
KRCC1	706.699	3834.39	953.408	607.218	694.004	907.362	618.937	2542.2	892.842	1187.76	529.27
KREMEN2	103.564	216.658	44.7591	33.7871	31.7108	98.6011	82.1185	159.869	38.1016	67.2704	15.8494
KRI1	19.1305	104.204	11.4309	18.9141	44.0277	44.2551	30.9872	91.4012	20.835	12.86	48.9696
KRIT1	253.594	665.756666666667	284.145666666667	204.865	224.819	263.429666666667	216.401	669.334333333333	190.987	276.147666666667	131.320333333333
KRR1	159.0645	555.752	196.869	161.675	182.585	276.2265	315.9115	590.8485	328.919	362.995	156.7875
KRT1	22.4067	490.714	166.523	90.3969	69.3283	105.829	165.713	222.751	111.027	104.76	22.8207
KRT10	1366.63333333333	3609.05333333333	1574.88	1070.65066666667	1487.42666666667	2264.12333333333	1990.89	4677.28666666667	1830.36	2275.26	1248.46566666667
KRT12	12.149	20.0879	3.71576	3.33323	4.20796	14.7572	19.8114	36.7684	7.7136	11.1296	11.7269
KRT13	63.3477	108.376	31.5	46.0815	86.8164	142.915	43.997	72.0445	28.7511	26.0205	8.61255
