"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPS13.3",3.72704219149147e-07,0.256896238038604,0.966,0.999,0.00798220626151728,"T cells","RPS13"
"RNASEH2C.4",3.74151308695594e-07,-0.294993179200861,0.341,0.555,0.00801319857833354,"T cells","RNASEH2C"
"MECP2.1",3.75241208820325e-07,0.617711838014464,0.391,0.269,0.00803654096930489,"T cells","MECP2"
"S1PR3.4",3.81865196615531e-07,-0.299984920793487,0.112,0.287,0.00817840691591484,"T cells","S1PR3"
"LDHB.3",3.83008962598347e-07,0.531174429854215,0.648,0.591,0.00820290295196881,"T cells","LDHB"
"TMEM208.5",3.83218741945672e-07,-0.286348067476037,0.33,0.533,0.00820739579625047,"T cells","TMEM208"
"ST13",3.83620026994251e-07,-0.281940871771234,0.575,0.807,0.00821599011813587,"T cells","ST13"
"NUDT9.1",4.00391346551881e-07,-0.255932174761163,0.106,0.276,0.00857518146910163,"T cells","NUDT9"
"PDCD6.2",4.00727651854664e-07,-0.259896369771769,0.385,0.637,0.00858238411977134,"T cells","PDCD6"
"ADAMTS2.4",4.01248804354846e-07,-0.298736774522574,0.112,0.277,0.00859354564286773,"T cells","ADAMTS2"
"COX4I1.1",4.03585110444048e-07,0.274338732757419,0.933,0.972,0.00864358231038018,"T cells","COX4I1"
"TMED2.5",4.18107304225234e-07,-0.339071922472587,0.654,0.852,0.00895460413459185,"T cells","TMED2"
"CYP27A1.5",4.27788299559676e-07,-0.282123577387956,0.089,0.25,0.00916194201166959,"T cells","CYP27A1"
"VGLL4.3",4.36155174894499e-07,-0.314900531045055,0.218,0.417,0.00934113538071548,"T cells","VGLL4"
"COX16.3",4.5194501855644e-07,-0.25075687949193,0.324,0.557,0.00967930646242328,"T cells","COX16"
"LPAR1.5",4.57280513509894e-07,-0.266056142756813,0.112,0.284,0.00979357675784141,"T cells","LPAR1"
"NFIL3.3",4.60117870166426e-07,-0.296864339377545,0.145,0.326,0.00985434442535435,"T cells","NFIL3"
"VIMP.5",4.74166208508184e-07,-0.29804367893692,0.525,0.791,0.0101552176876198,"T cells","VIMP"
"LSM7.1",4.78135985167898e-07,-0.258994684750839,0.436,0.677,0.0102402383943409,"T cells","LSM7"
"PLAUR.5",4.87825542858445e-07,-0.820784607020942,0.408,0.616,0.0104477596513993,"T cells","PLAUR"
"CAMTA1.2",4.88304351395842e-07,-0.276333511759373,0.363,0.593,0.0104580142938448,"T cells","CAMTA1"
"C14orf166.2",4.90255488364029e-07,-0.33506126795407,0.553,0.749,0.0104998017942924,"T cells","C14orf166"
"ARPC1B.3",4.9500571247914e-07,-0.297513009379116,0.709,0.876,0.0106015373441657,"T cells","ARPC1B"
"SNX2.4",4.96105907388824e-07,-0.287546055805569,0.251,0.464,0.0106251002185464,"T cells","SNX2"
"GARS.1",5.05260340638325e-07,-0.261813165773087,0.235,0.418,0.010821160715451,"T cells","GARS"
"DNAJC3.3",5.13098771311911e-07,-0.276665528157407,0.374,0.621,0.0109890363851872,"T cells","DNAJC3"
"MFSD1.5",5.3906389551792e-07,-0.286253802447374,0.184,0.386,0.0115451314503073,"T cells","MFSD1"
"TMEM167A.5",5.7726503065959e-07,-0.29224274069806,0.33,0.535,0.0123632851616364,"T cells","TMEM167A"
"AAK1.1",5.90701817084081e-07,0.561500798314872,0.374,0.262,0.0126510608164898,"T cells","AAK1"
"AHI1.4",6.06788465166168e-07,-0.265313298987435,0.397,0.643,0.0129955885584638,"T cells","AHI1"
"IL6.5",6.14605292456682e-07,-0.742115319855847,0.19,0.372,0.0131630015485448,"T cells","IL6"
"FAM49B.3",6.44618867805575e-07,0.462760311816871,0.324,0.196,0.013805802291792,"T cells","FAM49B"
"NAMPT.4",6.70780432866254e-07,-0.401442987294912,0.335,0.545,0.0143661045306966,"T cells","NAMPT"
"MRP63.2",6.7466802596676e-07,-0.291827734454021,0.346,0.549,0.0144493651121301,"T cells","MRP63"
"SEC13.4",6.77991268763778e-07,-0.279463578367234,0.291,0.497,0.0145205390031138,"T cells","SEC13"
"CISD1.2",6.78187088766713e-07,-0.255320541488029,0.207,0.401,0.0145247328801167,"T cells","CISD1"
"TMEM205.1",6.95990441876034e-07,-0.272045918777092,0.218,0.415,0.014906027293659,"T cells","TMEM205"
"CD55.4",6.97172486715726e-07,-1.00651930945129,0.637,0.814,0.0149313431479907,"T cells","CD55"
"AHNAK2.4",7.20534566111256e-07,-0.345862169116642,0.117,0.286,0.0154316888024048,"T cells","AHNAK2"
"IMPDH2.3",7.47306496164924e-07,-0.261378510364312,0.33,0.569,0.0160050632283642,"T cells","IMPDH2"
"RAB28",7.68543421719483e-07,-0.252371578474497,0.095,0.251,0.0164598944629662,"T cells","RAB28"
"SWAP70.4",7.87351791546081e-07,-0.310726423877604,0.106,0.266,0.0168627133195424,"T cells","SWAP70"
"C12orf75",7.92121835798892e-07,0.621345491201293,0.291,0.173,0.0169648733573049,"T cells","C12orf75"
"CCDC47.1",8.0314308993701e-07,-0.257969165890007,0.324,0.539,0.017200915557181,"T cells","CCDC47"
"HMOX2.1",8.10490505834893e-07,0.558842901738429,0.408,0.292,0.0173582751634659,"T cells","HMOX2"
"SEPT1",8.26196486595309e-07,0.38895886757654,0.324,0.201,0.0176946501534117,"T cells","SEPT1"
"TNFRSF14.1",8.32308666313025e-07,0.332651229196072,0.285,0.164,0.017825554706426,"T cells","TNFRSF14"
"TP53I13.2",8.56575314524533e-07,-0.250039842953571,0.14,0.315,0.0183452735111719,"T cells","TP53I13"
"CALCOCO2",8.6558300074488e-07,-0.250340813231674,0.196,0.387,0.0185381911269531,"T cells","CALCOCO2"
"GYPC.4",8.77633674801681e-07,0.531093050465168,0.648,0.596,0.0187962804132276,"T cells","GYPC"
"PAIP2",8.96913272290501e-07,0.52821814778951,0.659,0.592,0.0192091915526457,"T cells","PAIP2"
"COX6C.1",9.04487135523752e-07,-0.264476513076917,0.827,0.961,0.0193714009815122,"T cells","COX6C"
"WLS",9.22222349449313e-07,-0.272341971100941,0.112,0.276,0.0197512360581559,"T cells","WLS"
"RPLP0.3",9.23831895943251e-07,0.324913697543424,0.989,0.994,0.0197857077154166,"T cells","RPLP0"
"UBA6",9.25611500288968e-07,0.34925136283072,0.257,0.141,0.0198238215016888,"T cells","UBA6"
"SGCA.4",9.27072695600973e-07,-0.321470006540682,0.101,0.259,0.019855115921686,"T cells","SGCA"
"FKBP8.4",9.32521906013171e-07,-0.268664438988216,0.525,0.736,0.0199718216610841,"T cells","FKBP8"
"MAP2K1.3",9.48636472182572e-07,0.470960144095345,0.307,0.185,0.0203169473247341,"T cells","MAP2K1"
"VPS29.1",9.70717591929984e-07,-0.285044987452719,0.419,0.644,0.0207898586663645,"T cells","VPS29"
"EGR2.1",9.92614517795696e-07,-0.302604493721415,0.128,0.301,0.0212588251276304,"T cells","EGR2"
"H2AFV.1",1.01111725560286e-06,0.587390788456172,0.581,0.516,0.0216550982632465,"T cells","H2AFV"
"PTPRS.5",1.04055184250592e-06,-0.448178481584237,0.19,0.374,0.0222854988109493,"T cells","PTPRS"
"IFNGR2.4",1.08725679268313e-06,-0.289079791385534,0.134,0.299,0.0232857787288946,"T cells","IFNGR2"
"FNBP4",1.1205308652948e-06,0.480053849805464,0.453,0.349,0.0239984095420188,"T cells","FNBP4"
"SREK1IP1.1",1.13830506866109e-06,-0.270215608939608,0.235,0.424,0.0243790796555146,"T cells","SREK1IP1"
"EPAS1.4",1.14480551729863e-06,-0.349586745931194,0.117,0.28,0.0245182997639847,"T cells","EPAS1"
"GUK1.5",1.18688476292681e-06,-0.29793254465279,0.799,0.922,0.0254195109676035,"T cells","GUK1"
"CIRBP.2",1.2551717041343e-06,-0.313454105529382,0.765,0.919,0.0268820123874443,"T cells","CIRBP"
"QKI.3",1.27420206770669e-06,-0.304966337484202,0.218,0.398,0.0272895856840742,"T cells","QKI"
"MTDH.1",1.28917676372246e-06,-0.275089578665018,0.659,0.859,0.0276102987486439,"T cells","MTDH"
"ZFP36.2",1.30806803735473e-06,0.398275088739682,0.927,0.933,0.0280148931560264,"T cells","ZFP36"
"SPATS2L.1",1.33520523289974e-06,-0.258487017079312,0.134,0.306,0.0285960904730137,"T cells","SPATS2L"
"SNED1.5",1.48301768239025e-06,-0.283641396769174,0.128,0.29,0.031761789703752,"T cells","SNED1"
"DNAJB6.3",1.48339271570685e-06,0.481156454839427,0.732,0.723,0.0317698217922937,"T cells","DNAJB6"
"HSPA2",1.52109153369736e-06,-0.296270376056549,0.24,0.442,0.0325772173771963,"T cells","HSPA2"
"DHX29.1",1.55020060817556e-06,-0.256777358674543,0.173,0.344,0.0332006464252961,"T cells","DHX29"
"LRPAP1.5",1.63461106397539e-06,-0.288536418520279,0.48,0.73,0.0350084651571608,"T cells","LRPAP1"
"MYLIP.1",1.69626878570147e-06,-0.31544571003162,0.313,0.521,0.0363289885833683,"T cells","MYLIP"
"CFL1.3",1.76294354638786e-06,0.320616850905816,0.966,0.991,0.0377569619329888,"T cells","CFL1"
"TAGLN.4",1.81118971586965e-06,-1.16656707220262,0.24,0.423,0.0387902501447802,"T cells","TAGLN"
"MVP.3",1.85753057134295e-06,-0.317319199505268,0.352,0.554,0.039782732246452,"T cells","MVP"
"DNAJB1.4",1.93554312227423e-06,-0.489402218434218,0.659,0.84,0.0414535270497472,"T cells","DNAJB1"
"DNAJC15",2.06662765237679e-06,-0.271328410404264,0.369,0.573,0.0442609644309536,"T cells","DNAJC15"
"DSE.4",2.08467833849411e-06,-0.307931659227758,0.101,0.253,0.0446475559755283,"T cells","DSE"
"PPP1CC.3",2.11438481130151e-06,-0.306386082039704,0.385,0.586,0.0452837795036444,"T cells","PPP1CC"
"BASP1.3",2.16975322046989e-06,-0.269400092669712,0.145,0.323,0.0464696047228036,"T cells","BASP1"
"NMB.5",2.25614488539092e-06,-0.325719013533425,0.229,0.419,0.0483198550104173,"T cells","NMB"
"WIPF1.2",2.28264390772928e-06,0.632505769055815,0.43,0.333,0.0488873845718381,"T cells","WIPF1"
"RWDD1.3",2.35117866859054e-06,-0.260311661142653,0.525,0.745,0.0503551935452037,"T cells","RWDD1"
"TGFBR3.4",2.36562913377398e-06,-0.261263387707154,0.229,0.418,0.0506646791580372,"T cells","TGFBR3"
"CXCL1.5",2.39100068982009e-06,-1.30628109676305,0.302,0.479,0.0512080617738769,"T cells","CXCL1"
"NDUFS8.3",2.48746003532548e-06,-0.268983741337304,0.408,0.609,0.0532739315765659,"T cells","NDUFS8"
"NDUFA10",2.5453477319706e-06,-0.255141320218541,0.257,0.458,0.0545137123756143,"T cells","NDUFA10"
"EBNA1BP2.2",2.57077124877239e-06,-0.270907129608778,0.257,0.432,0.0550582078349583,"T cells","EBNA1BP2"
"REL.3",2.5884672762663e-06,0.725466148222794,0.564,0.473,0.0554372036557953,"T cells","REL"
"RILPL2.3",2.6013883830507e-06,0.716304697319505,0.419,0.326,0.0557139349997967,"T cells","RILPL2"
"TRIP10.1",2.63343996347745e-06,-0.256810592290249,0.162,0.328,0.0564003836977965,"T cells","TRIP10"
"WDR74.1",2.6601936917746e-06,0.527837545871406,0.369,0.256,0.0569733682967367,"T cells","WDR74"
"RPL7A.3",2.84289423342182e-06,0.253714511689519,0.989,0.998,0.060886265797195,"T cells","RPL7A"
"UROD.1",2.92939365414124e-06,-0.25188662722609,0.212,0.399,0.062738823890743,"T cells","UROD"
"MFSD2A.3",2.94353212839014e-06,-0.279934924954331,0.101,0.254,0.0630416275937316,"T cells","MFSD2A"
"SOX9.4",2.95049583493657e-06,-0.36367624801725,0.112,0.268,0.0631907692968366,"T cells","SOX9"
"SPHK1.3",2.95168438921653e-06,-0.281641286459759,0.156,0.316,0.0632162245638504,"T cells","SPHK1"
"TMEM176A.3",2.97523028722092e-06,-0.596655820576803,0.162,0.326,0.0637205070614104,"T cells","TMEM176A"
"MRPL41.4",3.0236885811824e-06,-0.263805005509301,0.385,0.589,0.0647583383431834,"T cells","MRPL41"
"PFN1.3",3.13117332830124e-06,0.391354336001606,0.933,0.969,0.0670603391722277,"T cells","PFN1"
"NPM1.3",3.21891238308e-06,0.276252158625589,0.961,0.972,0.0689394465084243,"T cells","NPM1"
"C14orf2.1",3.48469944696908e-06,-0.254123285079355,0.626,0.837,0.0746318080557368,"T cells","C14orf2"
"SUMF2.1",3.90487869054123e-06,-0.257951695918933,0.318,0.515,0.0836307869153214,"T cells","SUMF2"
"CTSF.1",3.93844773985523e-06,-0.269731980217353,0.128,0.285,0.0843497352444795,"T cells","CTSF"
"MARCKS.4",4.11040604408266e-06,-0.349884661860421,0.151,0.31,0.0880325662461183,"T cells","MARCKS"
"GCC2",4.34690653122497e-06,0.514433701436059,0.453,0.359,0.0930976971792452,"T cells","GCC2"
"NARF",4.43571888836169e-06,0.527946230079051,0.419,0.317,0.0949997914320422,"T cells","NARF"
"FXYD5.2",4.44419880987211e-06,0.459957219420955,0.832,0.832,0.095181405911031,"T cells","FXYD5"
"TPM4.3",4.47557242097817e-06,-0.299305015181608,0.62,0.825,0.0958533345400895,"T cells","TPM4"
"TCEB2.3",4.72653206149796e-06,-0.268149439639604,0.788,0.925,0.101228137161102,"T cells","TCEB2"
"TUBB2B.4",4.79426988349821e-06,-0.444349136601809,0.151,0.311,0.102678878094881,"T cells","TUBB2B"
"ETS2.5",5.10196959553731e-06,-0.408176094906864,0.168,0.328,0.109268882827623,"T cells","ETS2"
"PLK2.2",5.24972943625727e-06,-0.279338686989837,0.117,0.279,0.112433455336322,"T cells","PLK2"
"CSTB.5",5.32533166931543e-06,-0.467215802672359,0.659,0.831,0.114052628361729,"T cells","CSTB"
"JAK1.3",5.54500864896373e-06,0.455078676971863,0.592,0.524,0.118757450234856,"T cells","JAK1"
"RAB5C.3",5.74911794686477e-06,-0.254716905389016,0.447,0.683,0.123128859068003,"T cells","RAB5C"
"COPS6.4",5.78777549045356e-06,-0.259888592726586,0.419,0.653,0.123956787679044,"T cells","COPS6"
"CXCL3.5",6.01938855776252e-06,-1.64463019033959,0.391,0.564,0.1289172447416,"T cells","CXCL3"
"ITGA5.2",6.1665303415135e-06,-0.267175501264289,0.201,0.372,0.132068580324195,"T cells","ITGA5"
"TMEM176B.3",6.32637045561068e-06,-0.561816355334555,0.196,0.36,0.135491876047814,"T cells","TMEM176B"
"LMO4.3",6.45256884628061e-06,-0.274227798508872,0.358,0.555,0.138194666980792,"T cells","LMO4"
"CALHM2.1",6.47170459950249e-06,-0.268346823886137,0.218,0.385,0.138604497407545,"T cells","CALHM2"
"CD4.3",6.55109743379597e-06,0.365463834556644,0.274,0.161,0.140304853739608,"T cells","CD4"
"C19orf60.1",6.71311735501888e-06,-0.254433246240756,0.38,0.596,0.143774834392439,"T cells","C19orf60"
"TBCC",7.13987936160726e-06,0.445476070574826,0.274,0.168,0.152914796287543,"T cells","TBCC"
"IRF1.3",7.15980025906401e-06,-0.413341300484098,0.542,0.721,0.153341442148374,"T cells","IRF1"
"KIAA0040.3",7.21411024322434e-06,-0.304156699674758,0.128,0.279,0.154504599079136,"T cells","KIAA0040"
"SFRP4.5",7.47197589552405e-06,-1.04076984279094,0.151,0.298,0.160027307754439,"T cells","SFRP4"
"DRAM2.1",7.48541467019935e-06,-0.250168351561452,0.162,0.318,0.16031512599166,"T cells","DRAM2"
"NBEAL1.5",7.72232828972302e-06,0.523683857761797,0.827,0.83,0.165389104980998,"T cells","NBEAL1"
"SS18L2",7.72252702229889e-06,0.402834832246717,0.413,0.3,0.165393361236575,"T cells","SS18L2"
"SNAPC1",7.72858626587691e-06,-0.28737731528383,0.173,0.335,0.165523132056286,"T cells","SNAPC1"
"RARG.5",8.17444080274463e-06,-0.266522208453381,0.196,0.354,0.175071998672382,"T cells","RARG"
"TMEM2.2",9.08360092306411e-06,0.554463323941044,0.346,0.235,0.194543480969264,"T cells","TMEM2"
"FKBP5.2",9.66688523870129e-06,0.472855506391033,0.391,0.279,0.207035681157266,"T cells","FKBP5"
"PHLDA1.2",9.77093551206719e-06,-0.396566443450431,0.453,0.669,0.209264125861943,"T cells","PHLDA1"
"SAFB2.1",9.9098423233633e-06,0.522608813657486,0.514,0.431,0.212239093039472,"T cells","SAFB2"
"SVIP.1",1.03871913627394e-05,0.349963993146264,0.318,0.205,0.22246247741579,"T cells","SVIP"
"TMEM196.5",1.06233951467234e-05,-0.425946559483157,0.151,0.304,0.227521253857374,"T cells","TMEM196"
"REEP5.3",1.10541496681018e-05,-0.265901328933128,0.62,0.817,0.236746723441737,"T cells","REEP5"
"TIPARP.3",1.13585172576043e-05,0.505653984896894,0.598,0.521,0.243265364106111,"T cells","TIPARP"
"DUSP14.3",1.1698540444728e-05,-0.308149530425767,0.313,0.503,0.250547640704739,"T cells","DUSP14"
"MGLL.4",1.324749951898e-05,-0.327060634362887,0.156,0.305,0.283721697197994,"T cells","MGLL"
"CTNNAL1.3",1.34273524352209e-05,-0.288799105260073,0.285,0.464,0.287573607105127,"T cells","CTNNAL1"
"CALM1.2",1.37676635010608e-05,0.322599221628868,0.927,0.976,0.294862049202218,"T cells","CALM1"
"MMP3.5",1.40151749042185e-05,-1.65338082333074,0.117,0.255,0.300163000923648,"T cells","MMP3"
"NOP10.2",1.41530417187448e-05,-0.268537530919226,0.57,0.748,0.303115694490358,"T cells","NOP10"
"NDUFS5.3",1.46343704475319e-05,-0.254554505255246,0.749,0.899,0.313424311874791,"T cells","NDUFS5"
"ATP5J2.4",1.48278059030908e-05,-0.259365418054004,0.654,0.853,0.317567119026495,"T cells","ATP5J2"
"EVI2A.3",1.61505894286491e-05,0.385761833213759,0.263,0.155,0.345897173793378,"T cells","EVI2A"
"RBPJ.4",1.9765296638736e-05,-0.266695428204972,0.492,0.72,0.423313358111808,"T cells","RBPJ"
"CTSZ.4",2.00564143277853e-05,-0.759906545725624,0.291,0.466,0.429548225658178,"T cells","CTSZ"
"SAP18.1",2.01372381657378e-05,-0.290367914571302,0.821,0.95,0.431279229795606,"T cells","SAP18"
"RORA.3",2.03705302822211e-05,0.603523008342921,0.525,0.457,0.436275647054329,"T cells","RORA"
"USP53.2",2.06038693279886e-05,-0.261559296400859,0.257,0.424,0.441273069397533,"T cells","USP53"
"FGL2.5",2.12371565838764e-05,-0.330253307738168,0.123,0.267,0.454836182556881,"T cells","FGL2"
"BZW1.4",2.21746823086457e-05,-0.302158799267847,0.676,0.843,0.474915171004266,"T cells","BZW1"
"CDK11A.1",2.37382881903922e-05,0.415909827856958,0.335,0.228,0.508402918173629,"T cells","CDK11A"
"PIM1",2.49361226557132e-05,0.463690934708287,0.38,0.274,0.53405693891741,"T cells","PIM1"
"TPM3.5",2.74330020121144e-05,0.452925911685424,0.754,0.736,0.587532604093453,"T cells","TPM3"
"ZC3H18",2.91168812466268e-05,0.346471306174958,0.263,0.164,0.623596245659006,"T cells","ZC3H18"
"SCAF11.2",3.05206250057922e-05,0.537463871558101,0.609,0.581,0.653660225749052,"T cells","SCAF11"
"PPM1G.1",3.49102388396167e-05,0.426219950597332,0.48,0.402,0.747672585228072,"T cells","PPM1G"
"FBLN1.5",4.47061163595786e-05,-0.438062894069418,0.162,0.293,0.957470894073095,"T cells","FBLN1"
"DUSP10.1",4.6674124740868e-05,0.577388698881549,0.374,0.277,0.99961972957517,"T cells","DUSP10"
"COX7C.1",4.68255900117407e-05,0.294803031988905,0.944,0.969,1,"T cells","COX7C"
"PCSK7.1",5.45436092415835e-05,0.497059353541892,0.33,0.237,1,"T cells","PCSK7"
"MT-CO3.4",5.74422991238688e-05,-0.301259034255796,0.972,0.996,1,"T cells","MT-CO3"
"ELF1.3",6.29624383716496e-05,0.507254450904165,0.559,0.53,1,"T cells","ELF1"
"JUND.2",6.33106856884677e-05,0.493248876243675,0.654,0.612,1,"T cells","JUND"
"TMSB10.4",6.97711610534001e-05,0.276002657957608,0.983,0.985,1,"T cells","TMSB10"
"SELT",7.18034994001944e-05,0.36154874620841,0.665,0.658,1,"T cells","SELT"
"IDS.1",7.37575633494955e-05,0.457897189520872,0.592,0.555,1,"T cells","IDS"
"RARRES3.1",7.62959518351497e-05,0.413497362195458,0.358,0.264,1,"T cells","RARRES3"
"TERF2IP.2",8.30772652932781e-05,0.440715061374725,0.587,0.555,1,"T cells","TERF2IP"
"CSNK1D.2",8.77865944238747e-05,0.45501268548735,0.441,0.367,1,"T cells","CSNK1D"
"PPP1CB.1",8.79687953516363e-05,0.419533062596337,0.637,0.601,1,"T cells","PPP1CB"
"CCDC12",9.14307424893595e-05,0.34611693930096,0.486,0.41,1,"T cells","CCDC12"
"MFAP5.5",9.39916705779098e-05,-0.641632965570238,0.184,0.325,1,"T cells","MFAP5"
"HECA.1",0.000107462038381611,0.328056593397765,0.296,0.198,1,"T cells","HECA"
"TAP1.3",0.000109459810896068,0.464413381457513,0.346,0.257,1,"T cells","TAP1"
"MRPS6.2",0.000109959628882976,0.444239873844612,0.547,0.498,1,"T cells","MRPS6"
"ARPC2.3",0.000126320731832848,0.279622104971418,0.877,0.927,1,"T cells","ARPC2"
"EIF4A1.2",0.000126755607431356,-0.307453490309459,0.927,0.983,1,"T cells","EIF4A1"
"PPP3CA.4",0.000129654937553213,-0.283580759655131,0.43,0.625,1,"T cells","PPP3CA"
"USP15",0.000130065822184939,0.519182321658743,0.369,0.289,1,"T cells","USP15"
"C19orf43.1",0.000139097974174305,0.37282859216755,0.765,0.778,1,"T cells","C19orf43"
"NKTR.1",0.000143935111234694,0.55700978294436,0.385,0.303,1,"T cells","NKTR"
"SNRNP200",0.000152895241619622,0.338935737504333,0.296,0.204,1,"T cells","SNRNP200"
"RANBP2",0.000159162954795877,0.313345734197011,0.279,0.185,1,"T cells","RANBP2"
"DDX6",0.000159378483158008,0.280213456563458,0.257,0.165,1,"T cells","DDX6"
"MT1F.5",0.000170893992388118,-0.283499733287576,0.168,0.3,1,"T cells","MT1F"
"DDX24.3",0.000192920701408788,0.437429152667275,0.704,0.693,1,"T cells","DDX24"
"HIST1H4C",0.000220853322130343,0.977162552200716,0.514,0.44,1,"T cells","HIST1H4C"
"PYCARD.5",0.000230152782311354,-0.278227812147268,0.184,0.318,1,"T cells","PYCARD"
"RBM8A.3",0.000259199249136393,0.319447520883957,0.793,0.8,1,"T cells","RBM8A"
"CD44.4",0.000267102185112756,0.408196237191254,0.888,0.91,1,"T cells","CD44"
"IDI1",0.000289683053131035,0.510412429319266,0.503,0.459,1,"T cells","IDI1"
"FGFR1OP2",0.00029990214660936,0.437327308417884,0.492,0.439,1,"T cells","FGFR1OP2"
"OFD1",0.00030009517132501,0.373719831079467,0.279,0.192,1,"T cells","OFD1"
"CEP350",0.000306268456862897,0.377809434277466,0.335,0.254,1,"T cells","CEP350"
"RNASET2.5",0.000320046556018168,0.446992462168896,0.402,0.319,1,"T cells","RNASET2"
"SPON2.5",0.000337373298352514,-0.541237323974157,0.184,0.297,1,"T cells","SPON2"
"MARCKSL1.3",0.000345718174198966,0.4103671743743,0.279,0.189,1,"T cells","MARCKSL1"
"FAM177A1.3",0.000479055139155505,0.588636602320546,0.581,0.608,1,"T cells","FAM177A1"
"IL8.4",0.000487027179678938,-2.44054667414511,0.575,0.71,1,"T cells","IL8"
"PRRC2C.1",0.000502814645625575,0.332189921417953,0.715,0.744,1,"T cells","PRRC2C"
"KAT6A.1",0.000508932540050104,0.295589402070799,0.268,0.187,1,"T cells","KAT6A"
"CYLD.1",0.000522757632308606,0.391155269566744,0.408,0.329,1,"T cells","CYLD"
"EBP",0.000531486083212137,0.30129823419827,0.279,0.192,1,"T cells","EBP"
"IL1B.5",0.000542811515023149,-2.24159476478513,0.14,0.256,1,"T cells","IL1B"
"LTBP4.5",0.000553825595169195,-0.357327566877488,0.307,0.447,1,"T cells","LTBP4"
"BAZ1A.5",0.000554092704250885,0.448419645472627,0.581,0.576,1,"T cells","BAZ1A"
"PIK3R1.2",0.000575174612688746,0.598803656325847,0.408,0.342,1,"T cells","PIK3R1"
"ANXA1.2",0.00060987360582268,0.517250122307298,0.905,0.99,1,"T cells","ANXA1"
"CHI3L1.5",0.000616762873464098,-1.02246589889836,0.145,0.256,1,"T cells","CHI3L1"
"CCL3.5",0.000636744673747962,-1.72292621561663,0.296,0.436,1,"T cells","CCL3"
"DNAJC1",0.00064109797225275,0.416897989581309,0.285,0.211,1,"T cells","DNAJC1"
"MRPL1",0.000887694163598779,0.378730007837245,0.263,0.188,1,"T cells","MRPL1"
"CCM2",0.000889815558763414,0.34600386409453,0.279,0.199,1,"T cells","CCM2"
"ATP2B1.4",0.000964825563330021,0.402464366253759,0.547,0.504,1,"T cells","ATP2B1"
"MAT2A.1",0.000982325747824528,-0.273704542140124,0.425,0.581,1,"T cells","MAT2A"
"NHP2L1.3",0.00116629990104228,0.272788752630292,0.726,0.793,1,"T cells","NHP2L1"
"PNISR",0.00121251289812487,0.365921129400555,0.637,0.617,1,"T cells","PNISR"
"WTAP.1",0.00122366683360954,-0.316758500889214,0.436,0.596,1,"T cells","WTAP"
"RHOG.3",0.00126765611438262,0.388027233601087,0.469,0.431,1,"T cells","RHOG"
"CDC42EP3.4",0.00129170324720995,0.307537510194194,0.263,0.183,1,"T cells","CDC42EP3"
"MAPK1IP1L",0.00134905638632933,0.360629755566678,0.43,0.374,1,"T cells","MAPK1IP1L"
"LSP1.5",0.00137908336249918,0.297084452303076,0.732,0.714,1,"T cells","LSP1"
"GTF3A.1",0.00150068781126753,0.355457186746225,0.592,0.602,1,"T cells","GTF3A"
"ANKRD36",0.00152695844044439,0.368209816580219,0.274,0.201,1,"T cells","ANKRD36"
"BDP1",0.00152884143669444,0.404843168503403,0.43,0.386,1,"T cells","BDP1"
"CCDC107.2",0.00171863654911503,0.418185225501863,0.525,0.485,1,"T cells","CCDC107"
"KLF3.1",0.00198926698517571,0.427072831838893,0.313,0.249,1,"T cells","KLF3"
"MT-ND1.5",0.00200045373368492,-0.252730727519172,0.95,0.992,1,"T cells","MT-ND1"
"PLK3.4",0.00200646833678987,0.351240850405846,0.318,0.247,1,"T cells","PLK3"
"INSIG1.4",0.0020964054666604,-0.310208249320809,0.492,0.631,1,"T cells","INSIG1"
"NCOR1",0.00219703716428325,0.344893415311011,0.536,0.532,1,"T cells","NCOR1"
"HMGN1.1",0.00232149857362054,0.373910730757254,0.626,0.619,1,"T cells","HMGN1"
"PSMB8.2",0.00238231547362218,0.302774782755089,0.469,0.425,1,"T cells","PSMB8"
"ABRACL.2",0.00247342230155153,0.382847968285654,0.425,0.363,1,"T cells","ABRACL"
"RBM39.2",0.00249324497155047,0.365980866643132,0.804,0.866,1,"T cells","RBM39"
"CADM1.5",0.00263218946060643,-0.38238768406733,0.173,0.265,1,"T cells","CADM1"
"DDX27",0.00291881259933763,0.384787341238753,0.352,0.292,1,"T cells","DDX27"
"ANKRD11.4",0.00298803874912396,0.364620638345977,0.497,0.439,1,"T cells","ANKRD11"
"COX5A",0.00315936758947727,0.274345016979323,0.654,0.679,1,"T cells","COX5A"
"SETD2",0.00324730005480784,0.311320978226997,0.268,0.203,1,"T cells","SETD2"
"ERO1LB.1",0.00325761284991113,0.347605541336996,0.318,0.256,1,"T cells","ERO1LB"
"SKIL.4",0.00330342117120504,0.59818723073755,0.547,0.542,1,"T cells","SKIL"
"PRMT2.1",0.00338460503319329,0.34701183723241,0.475,0.431,1,"T cells","PRMT2"
"SMDT1",0.00389767718227975,0.321127852745947,0.587,0.608,1,"T cells","SMDT1"
"EIF3J.1",0.00404965725170803,0.380469006779852,0.57,0.566,1,"T cells","EIF3J"
"RP11-345J4.5",0.00405255088024643,0.401809094537535,0.447,0.401,1,"T cells","RP11-345J4.5"
"SP100.2",0.00416600295169259,0.285495684900288,0.497,0.457,1,"T cells","SP100"
