"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CALM12",2.15834086151907e-08,0.542092573796066,1,0.975,0.00046225186231154,"13","CALM1"
"HSPA13",2.32349063609551e-08,0.264254387458307,0.538,0.198,0.000497621989532575,"13","HSPA13"
"SYNE1",2.4066969551448e-08,0.489419738025674,0.712,0.356,0.000515442286883363,"13","SYNE1"
"CISD2",2.53297687379688e-08,0.326871873976661,0.731,0.327,0.000542487657061079,"13","CISD2"
"ACTN13",2.76622627051025e-08,0.50834277921978,0.808,0.442,0.000592442680355179,"13","ACTN1"
"CAPRIN1",2.80831159305619e-08,0.271342794273696,0.692,0.282,0.000601456093884845,"13","CAPRIN1"
"PTP4A2",2.92947399546095e-08,0.447338988859077,0.885,0.47,0.000627405445607871,"13","PTP4A2"
"SNRPD1",3.11634417062501e-08,0.610786906177535,0.885,0.577,0.000667427431022758,"13","SNRPD1"
"RPL283",3.25878964054207e-08,0.411774188539568,1,0.999,0.000697934977314895,"13","RPL28"
"MYO1C",3.27641643825692e-08,0.460525159664384,0.673,0.324,0.000701710108581484,"13","MYO1C"
"COL5A22",3.30742760628182e-08,1.03451807637726,0.75,0.535,0.000708351770437378,"13","COL5A2"
"PPIH",3.51639679165073e-08,0.338347178040847,0.481,0.178,0.000753106700867837,"13","PPIH"
"VIM3",3.58987054692546e-08,0.705814711064569,1,1,0.000768842575035026,"13","VIM"
"C20orf271",3.75478421785594e-08,0.386840532209753,0.615,0.273,0.000804162135938207,"13","C20orf27"
"MEA1",4.12496848843661e-08,0.522846904577482,0.75,0.397,0.00088344450116847,"13","MEA1"
"NUDCD2",4.27744811684438e-08,0.372035771572274,0.75,0.369,0.000916101063184562,"13","NUDCD2"
"MRPL27",4.30036113563258e-08,0.45382530360698,0.808,0.444,0.00092100834441843,"13","MRPL27"
"CSGALNACT22",4.42470381140557e-08,0.294613476328517,0.596,0.236,0.00094763881528873,"13","CSGALNACT2"
"KIF1B1",4.65675731736005e-08,0.350714415108282,0.712,0.322,0.000997337714659002,"13","KIF1B"
"STAG1",4.97386067539106e-08,0.342322739647171,0.673,0.287,0.0010652517408485,"13","STAG1"
"IPO71",5.25790569125726e-08,0.344177646369457,0.75,0.343,0.00112608566189657,"13","IPO7"
"PCBP22",5.38420285376454e-08,0.483477167008543,0.942,0.855,0.00115313472519075,"13","PCBP2"
"GNA132",5.41331428827932e-08,0.313631735121009,0.462,0.165,0.00115936952112078,"13","GNA13"
"NCOR22",5.53216117450232e-08,0.304271688284238,0.654,0.267,0.00118482295874316,"13","NCOR2"
"GNA152",5.59430113521858e-08,0.326466237350886,0.25,0.063,0.00119813147412976,"13","GNA15"
"ARPP193",6.32801820733987e-08,0.435842725537861,0.75,0.37,0.00135527165946598,"13","ARPP19"
"CALM31",6.50486379984435e-08,0.636656868875984,0.846,0.497,0.00139314668001266,"13","CALM3"
"KPNA22",6.70929558269356e-08,0.434389114200692,0.942,0.536,0.00143692983494548,"13","KPNA2"
"CHTOP",6.79212359426047e-08,0.32997479277522,0.692,0.298,0.00145466911018276,"13","CHTOP"
"EMC61",6.82502953941942e-08,0.275948675490966,0.769,0.34,0.00146171657645746,"13","EMC6"
"XIST4",7.04462366648322e-08,0.517256404923791,0.865,0.44,0.00150874705065071,"13","XIST"
"WBP11",7.12484845831415e-08,0.428195103808784,0.75,0.381,0.00152592879431714,"13","WBP11"
"COX5A2",7.47260716716038e-08,0.496364584213691,0.923,0.677,0.00160040827699074,"13","COX5A"
"MTHFD1",7.58782729023646e-08,0.266608554656937,0.365,0.117,0.00162508497074994,"13","MTHFD1"
"RABL5",7.61616114302951e-08,0.347152836415891,0.654,0.287,0.00163115323200263,"13","RABL5"
"DOK5",7.94497895355412e-08,0.314611022674532,0.327,0.101,0.00170157614248269,"13","DOK5"
"VEGFB",8.26602577997229e-08,0.266869519895075,0.538,0.212,0.00177033474129667,"13","VEGFB"
"EXOSC9",8.43869848896765e-08,0.337854438005047,0.346,0.112,0.0018073160553822,"13","EXOSC9"
"LCP14",8.56818043392082e-08,0.584731075813634,0.308,0.093,0.00183504720353282,"13","LCP1"
"NUPL1",9.21905479574796e-08,0.29123131094608,0.462,0.167,0.00197444496560534,"13","NUPL1"
"NPC1",9.39230098619316e-08,0.262310010231315,0.346,0.107,0.00201154910221299,"13","NPC1"
"CDC27",9.4528744569857e-08,0.302442522483083,0.692,0.298,0.00202452212245263,"13","CDC27"
"IKBIP",9.50688854270577e-08,0.683438429006657,0.731,0.433,0.00203609031919129,"13","IKBIP"
"SUPT16H",9.58395520225998e-08,0.324868520049186,0.731,0.329,0.00205259568566802,"13","SUPT16H"
"SLC16A33",9.60750501574844e-08,0.559799930860031,0.654,0.318,0.00205763934922284,"13","SLC16A3"
"RGS103",9.78590108412039e-08,0.545352073767654,0.885,0.515,0.00209584643518606,"13","RGS10"
"CALU2",1.03457902956903e-07,0.561920047074052,0.942,0.773,0.00221575790762798,"13","CALU"
"PSME2",1.07762150338497e-07,0.507603754576108,0.981,0.598,0.0023079419737996,"13","PSME2"
"GNAS2",1.08676027123994e-07,0.451037486114855,1,0.764,0.00232751447291458,"13","GNAS"
"MOB1A2",1.13241738940243e-07,0.348408188433092,0.885,0.427,0.00242529832288318,"13","MOB1A"
"SNX102",1.19445117324993e-07,0.303476396255206,0.269,0.072,0.00255815607774938,"13","SNX10"
"PLOD11",1.20212067601457e-07,0.362437559741358,0.712,0.342,0.0025745818518204,"13","PLOD1"
"CTSZ2",1.2288328438062e-07,1.24633226632504,0.808,0.461,0.00263179130157974,"13","CTSZ"
"MRPL52",1.25256476256153e-07,0.462782646593683,0.885,0.517,0.00268261795197803,"13","MRPL52"
"CLEC7A2",1.28414128471086e-07,0.28185703371862,0.288,0.08,0.00275024538946524,"13","CLEC7A"
"FAM129A1",1.28961218891472e-07,0.311707069897228,0.654,0.282,0.00276196242499865,"13","FAM129A"
"ARHGEF22",1.31024970558366e-07,0.315788808173876,0.596,0.25,0.00280616179444853,"13","ARHGEF2"
"RALY1",1.39514717871047e-07,0.513104603572305,0.808,0.463,0.00298798671264421,"13","RALY"
"RBM172",1.45013697800803e-07,0.453349655462618,0.788,0.417,0.00310575836579981,"13","RBM17"
"IQGAP12",1.64901352380992e-07,0.473853252202394,0.962,0.664,0.00353169226394371,"13","IQGAP1"
"HMGN5",1.74801324326322e-07,0.279404106767332,0.385,0.128,0.00374371996309684,"13","HMGN5"
"LIF4",1.75561942223081e-07,0.71672110360868,0.385,0.143,0.00376001011659172,"13","LIF"
"GCLM2",1.80041239999492e-07,0.283559283084022,0.519,0.194,0.00385594323706912,"13","GCLM"
"OAZ13",1.90306949621636e-07,0.414875762919703,1,0.995,0.00407580394004658,"13","OAZ1"
"PSMD1",1.9323790983425e-07,0.361301305439686,0.769,0.369,0.00413857631492013,"13","PSMD1"
"SET3",2.00876315087002e-07,0.469491978072688,0.923,0.599,0.00430216804021833,"13","SET"
"LSM2",2.00952852604996e-07,0.444219432075765,0.788,0.4,0.0043038072442412,"13","LSM2"
"SNRPF1",2.07045655636056e-07,0.490771789766365,0.942,0.706,0.0044342968067574,"13","SNRPF"
"CEP3501",2.07476125716368e-07,0.349160577202493,0.596,0.254,0.00444351618446746,"13","CEP350"
"PA2G41",2.46697570692807e-07,0.479221606538826,0.942,0.69,0.00528352187152784,"13","PA2G4"
"FMNL12",2.46926264136905e-07,0.319052338452282,0.327,0.102,0.0052884197990201,"13","FMNL1"
"LRRC592",2.48662518087074e-07,0.5530032912833,0.846,0.548,0.00532560514987086,"13","LRRC59"
"TP53I13",2.51560864329217e-07,0.392294026510865,0.654,0.31,0.00538767903133885,"13","TP53I13"
"VDAC3",2.57640970947217e-07,0.391568295451569,0.846,0.438,0.00551789667477654,"13","VDAC3"
"ADAM151",2.69679690229169e-07,0.3548243299768,0.654,0.312,0.00577572992563812,"13","ADAM15"
"PABPN1",2.73305210679371e-07,0.261502236359789,0.654,0.277,0.00585337769712008,"13","PABPN1"
"RPS202",2.81530612994297e-07,0.31557977770612,1,0.999,0.00602954113849887,"13","RPS20"
"LMO41",2.86634046176532e-07,0.763531225340597,0.846,0.55,0.00613884136696279,"13","LMO4"
"HNRNPC3",2.89884667463095e-07,0.481280726013397,1,0.832,0.0062084599230571,"13","HNRNPC"
"PRKACA",2.95128096416583e-07,0.25291235768194,0.462,0.171,0.00632075844095397,"13","PRKACA"
"KIAA1715",3.05228995101828e-07,0.280614362946029,0.558,0.233,0.00653708938809586,"13","KIAA1715"
"ARL4A1",3.05927738460546e-07,0.494317688176654,0.827,0.479,0.00655205437460952,"13","ARL4A"
"SCCPDH",3.13070196118529e-07,0.367812881676838,0.654,0.308,0.00670502439027053,"13","SCCPDH"
"SERBP13",3.3207223600211e-07,0.406799119821051,1,0.85,0.00711199107845718,"13","SERBP1"
"MYL63",3.40670188041863e-07,0.41391957583808,1,0.996,0.00729613341729259,"13","MYL6"
"USP14",3.44434022070669e-07,0.344064541318672,0.654,0.297,0.00737674345068752,"13","USP14"
"PLAUR2",3.45770162180217e-07,0.664172640093478,0.808,0.611,0.00740535956341371,"13","PLAUR"
"TNFAIP35",3.51161045481957e-07,0.41480921711009,0.654,0.299,0.00752081611108708,"13","TNFAIP3"
"ELP5",3.62964549719703e-07,0.280981121185563,0.615,0.27,0.00777361176134687,"13","ELP5"
"OLA1",3.75440992810039e-07,0.3137119722239,0.731,0.346,0.00804081974301261,"13","OLA1"
"RPL26L1",3.77764245620573e-07,0.310448184590374,0.731,0.353,0.0080905768484558,"13","RPL26L1"
"BTG31",3.85138326338857e-07,0.531948913359024,0.904,0.558,0.00824850753519931,"13","BTG3"
"CD444",3.89626468721534e-07,0.554049641484065,1,0.909,0.00834463008060909,"13","CD44"
"EMD",4.04571867459175e-07,0.334742959539758,0.654,0.312,0.00866471568537315,"13","EMD"
"PPIF2",4.30168979943496e-07,0.426307194728595,0.365,0.121,0.00921292904344986,"13","PPIF"
"HAGH",4.42124866549588e-07,0.289347548785768,0.654,0.282,0.00946898826689254,"13","HAGH"
"HMG20B",4.473910297961e-07,0.512051163404041,0.692,0.389,0.00958177368514308,"13","HMG20B"
"SH3GL1",4.47890695136806e-07,0.252821717189964,0.673,0.292,0.00959247501774497,"13","SH3GL1"
"RAF1",4.55435491913367e-07,0.274058167885443,0.712,0.318,0.00975406193030859,"13","RAF1"
"VEZF1",4.5740083123149e-07,0.316120800903195,0.635,0.273,0.00979615360248483,"13","VEZF1"
"ANO6",4.68815823789953e-07,0.31854441291747,0.577,0.251,0.0100406284981094,"13","ANO6"
"CTSC4",4.75539607837793e-07,0.356117063304371,0.404,0.143,0.010184631781062,"13","CTSC"
"TXNDC17",4.78424765191037e-07,0.43873019604725,0.904,0.517,0.0102464231960964,"13","TXNDC17"
"DGKI1",4.79234407540686e-07,0.317143517779683,0.25,0.07,0.0102637633062989,"13","DGKI"
"MRPL18",4.8114946542833e-07,0.33278006592252,0.865,0.5,0.0103047781010785,"13","MRPL18"
"SZRD1",4.97339633763663e-07,0.37114415266273,0.731,0.356,0.0106515229363164,"13","SZRD1"
"C19orf432",5.17407695760569e-07,0.482696139275562,0.923,0.777,0.0110813206201041,"13","C19orf43"
"YBX14",5.19623479718112e-07,0.767302821705956,1,0.832,0.0111287760651228,"13","YBX1"
"PTS1",5.33147680561667e-07,0.408530498581116,0.788,0.419,0.0114184238745892,"13","PTS"
"FAM126A",5.3641194488043e-07,0.322848482723546,0.635,0.291,0.0114883346235042,"13","FAM126A"
"MRPL51",5.38138922128396e-07,0.494669027506165,0.904,0.764,0.0115253212952239,"13","MRPL51"
"ATP5J21",5.52930531777451e-07,0.48215666323979,0.981,0.849,0.0118421131990777,"13","ATP5J2"
"RAC12",5.75667972872929e-07,0.523013546680235,0.923,0.573,0.0123290809750195,"13","RAC1"
"KBTBD21",6.03372675962038e-07,0.252598879429019,0.462,0.176,0.012922432601079,"13","KBTBD2"
"UQCR10",6.04796937375936e-07,0.499152254844385,0.923,0.629,0.0129529360077804,"13","UQCR10"
"CAPG5",6.0824882291922e-07,0.734148361748577,0.827,0.637,0.0130268650404609,"13","CAPG"
"PYCARD2",6.19173553891327e-07,0.365523718474824,0.692,0.314,0.0132608400036906,"13","PYCARD"
"PHIP",6.25753171406448e-07,0.260637792872905,0.788,0.352,0.0134017556720119,"13","PHIP"
"RNF213",6.43765571128246e-07,0.251025511162884,0.712,0.316,0.0137875272368537,"13","RNF213"
"CPEB43",6.52770663126365e-07,0.347140406525466,0.731,0.35,0.0139803892921774,"13","CPEB4"
"CA5B1",6.5751661001853e-07,0.338799400326138,0.558,0.244,0.0140820332367669,"13","CA5B"
"NAP1L4",6.82851014755474e-07,0.370125880010228,0.692,0.342,0.014624620183018,"13","NAP1L4"
"TNF2",7.34613043369585e-07,0.599860109701374,0.423,0.164,0.0157332075498464,"13","TNF"
"UPP14",7.42826939113865e-07,0.332365206606479,0.615,0.281,0.0159091245550016,"13","UPP1"
"ZFP911",7.47607372797669e-07,0.358991079513152,0.558,0.246,0.0160115071032077,"13","ZFP91"
"LRRFIP16",7.53862441069243e-07,0.541472356673567,0.904,0.65,0.01614547190038,"13","LRRFIP1"
"TIMM10",7.9165365212505e-07,0.456278604673704,0.692,0.396,0.0169548462675622,"13","TIMM10"
"IL82",8.23808206183774e-07,0.532461165205754,0.962,0.706,0.0176435003518379,"13","IL8"
"UQCC2",8.44607937272796e-07,0.419917903037722,0.769,0.434,0.0180889681925715,"13","UQCC2"
"FBXW5",8.56741142561694e-07,0.396944391120683,0.673,0.344,0.0183488250502438,"13","FBXW5"
"TIAM21",8.75198993278028e-07,0.262180731898998,0.442,0.171,0.0187441368390355,"13","TIAM2"
"DNM1L",9.03700183930707e-07,0.293705548324184,0.596,0.263,0.019354546839244,"13","DNM1L"
"CTNNAL1",9.06544985973887e-07,0.477274203995833,0.769,0.459,0.0194154739646027,"13","CTNNAL1"
"MTCH2",9.1619111518625e-07,0.415996470573073,0.654,0.331,0.0196220651139439,"13","MTCH2"
"EZR3",9.4191000712369e-07,0.522762577215501,0.942,0.609,0.0201728866225681,"13","EZR"
"DCTN3",9.49988959746313e-07,0.579060765254747,0.865,0.649,0.0203459135508868,"13","DCTN3"
"CACYBP",9.69450423180314e-07,0.562060701532857,0.827,0.507,0.0207627197132528,"13","CACYBP"
"RBBP71",1.00679083666934e-06,0.465684781350325,0.788,0.462,0.0215624393489473,"13","RBBP7"
"TGFB13",1.02363093118181e-06,0.345586377389956,0.808,0.445,0.0219231036531209,"13","TGFB1"
"CRIP23",1.10771346302135e-06,0.582583014820487,0.942,0.762,0.0237238992375283,"13","CRIP2"
"ROCK21",1.12147722531843e-06,0.296184603488363,0.615,0.26,0.0240186777346448,"13","ROCK2"
"FIBP1",1.17403690841922e-06,0.429153354773768,0.788,0.445,0.0251443484676144,"13","FIBP"
"TAF15",1.21571739635483e-06,0.301084072471224,0.577,0.26,0.0260370194777315,"13","TAF15"
"RHOA2",1.22802917600505e-06,0.379911845158757,1,0.951,0.0263007008625002,"13","RHOA"
"CELF12",1.24566686570525e-06,0.256731161350501,0.596,0.257,0.0266784472628092,"13","CELF1"
"MIR4435-1HG2",1.27769519505353e-06,0.48124726577009,0.808,0.44,0.0273643979924615,"13","MIR4435-1HG"
"KLF64",1.32215432570571e-06,0.908714151227027,0.923,0.811,0.0283165791936391,"13","KLF6"
"QKI2",1.3839256930433e-06,0.335986605406545,0.75,0.393,0.0296395365679084,"13","QKI"
"CSF1R2",1.38737818470183e-06,0.302606547046911,0.269,0.08,0.0297134785817591,"13","CSF1R"
"TOMM5",1.41671949321376e-06,0.285168132352381,0.558,0.248,0.030341881386159,"13","TOMM5"
"ATP1B12",1.45635803039261e-06,0.297200968489489,0.538,0.23,0.0311908199369186,"13","ATP1B1"
"ACTR22",1.52218360905025e-06,0.427063583121041,0.885,0.523,0.0326006063550291,"13","ACTR2"
"RAB8A",1.53973873930414e-06,0.305064470185467,0.635,0.283,0.0329765845796767,"13","RAB8A"
"ANKRD283",1.55484400933581e-06,0.487444596996693,0.923,0.596,0.033300094147945,"13","ANKRD28"
"MRPS16",1.55651477604536e-06,0.288767959582747,0.731,0.359,0.0333358769585635,"13","MRPS16"
"MARS",1.6047191483585e-06,0.256642799543546,0.481,0.197,0.034368270000394,"13","MARS"
"RIF1",1.63543866806631e-06,0.295944440602139,0.673,0.324,0.0350261899539761,"13","RIF1"
"KXD1",1.72012864936613e-06,0.376287448193677,0.769,0.419,0.0368399952834744,"13","KXD1"
"GNAI22",1.79921252306488e-06,0.577163728973914,0.865,0.57,0.0385337346064805,"13","GNAI2"
"PFKL",1.81056205391093e-06,0.390296563984428,0.731,0.375,0.0387768075086105,"13","PFKL"
"EHD24",1.81491435924317e-06,0.377271540720909,0.635,0.327,0.038870020831911,"13","EHD2"
"SDF2L11",1.86228241558394e-06,0.318468081759255,0.788,0.408,0.0398845024945612,"13","SDF2L1"
"SLMO2",1.90268853022925e-06,0.252678967690938,0.615,0.275,0.0407498802519199,"13","SLMO2"
"COL6A33",1.91671940056029e-06,1.08062836179539,0.769,0.752,0.0410503794017997,"13","COL6A3"
"PTN2",1.94789411877507e-06,0.517586481647837,0.481,0.208,0.0417180483418056,"13","PTN"
"UBA21",1.95234855338057e-06,0.36646397165477,0.808,0.411,0.0418134489677517,"13","UBA2"
"HAUS1",1.96289606445801e-06,0.312558882470544,0.442,0.185,0.0420393450124972,"13","HAUS1"
"GTF3A1",1.98363971108337e-06,0.378247999155122,0.904,0.601,0.0424836116922725,"13","GTF3A"
"SGCB1",2.00875209148482e-06,0.529564331422371,0.692,0.439,0.0430214435433303,"13","SGCB"
"ANKRD114",2.01469101559879e-06,0.357697068877193,0.788,0.438,0.0431486374810792,"13","ANKRD11"
"ATP6V1A",2.07259746632538e-06,0.278828962837958,0.481,0.196,0.0443888199362906,"13","ATP6V1A"
"SMTN1",2.20445949135501e-06,0.41302904999835,0.519,0.24,0.0472129089263503,"13","SMTN"
"SLBP1",2.27947124225701e-06,0.31478553710893,0.404,0.162,0.0488194355954183,"13","SLBP"
"ILF32",2.39738060285862e-06,0.325375492063802,0.846,0.466,0.051344700371423,"13","ILF3"
"GMPS",2.47516506997768e-06,0.286390964153307,0.481,0.202,0.0530106103037121,"13","GMPS"
"ATP2B14",2.47912914714205e-06,0.373814880700414,0.904,0.502,0.0530955089443413,"13","ATP2B1"
"RFC1",2.59221874791603e-06,0.418940061410021,0.635,0.34,0.0555175489241175,"13","RFC1"
"RAB1B",2.66719524972907e-06,0.318804545622871,0.635,0.324,0.0571233206634476,"13","RAB1B"
"YKT6",2.7312807272837e-06,0.251486485067982,0.538,0.23,0.0584958393362349,"13","YKT6"
"S100A104",2.74682264483819e-06,0.564713821388269,1,0.995,0.0588287005844995,"13","S100A10"
"RPA1",2.7792183605327e-06,0.276386381396574,0.462,0.184,0.0595225196275287,"13","RPA1"
"COL1A13",2.8107066545068e-06,1.75898464579616,0.808,0.707,0.0601969044195721,"13","COL1A1"
"ANPEP1",2.83900380985865e-06,0.45485656868634,0.692,0.391,0.0608029445957428,"13","ANPEP"
"C1QTNF22",2.94136837879841e-06,0.349539609582781,0.635,0.307,0.0629952865687255,"13","C1QTNF2"
"ITGB12",2.96414480379072e-06,0.559327767084807,0.942,0.884,0.0634830892627859,"13","ITGB1"
"CKAP4",3.00855057858014e-06,0.358873281960805,0.673,0.32,0.064434127741451,"13","CKAP4"
"PSMD14",3.04559011973891e-06,0.353888063633243,0.731,0.383,0.0652274035944482,"13","PSMD14"
"MTHFD24",3.05364699373871e-06,0.30888449701457,0.865,0.49,0.0653999576649019,"13","MTHFD2"
"MIF2",3.13352407234731e-06,0.4985982762839,0.942,0.748,0.0671106850574624,"13","MIF"
"HNRNPUL1",3.24377038126162e-06,0.370232775989327,0.885,0.504,0.0694718302554801,"13","HNRNPUL1"
"FLOT11",3.28280963018803e-06,0.439580164400343,0.942,0.63,0.0703079338497371,"13","FLOT1"
"TGOLN21",3.45517068999387e-06,0.338993597170713,0.885,0.525,0.0739993906675988,"13","TGOLN2"
"LAP32",3.50327588419183e-06,0.256187807100672,0.673,0.317,0.0750296596117365,"13","LAP3"
"ZBTB381",3.60468551981763e-06,0.398267023823642,0.75,0.414,0.0772015497779341,"13","ZBTB38"
"NUTF2",3.90988589835092e-06,0.347772632914886,0.769,0.413,0.0837380262849816,"13","NUTF2"
"C1orf86",3.95333947149649e-06,0.326009727845534,0.712,0.389,0.0846686714610404,"13","C1orf86"
"DUSP64",4.1423285434572e-06,0.309709786966159,0.442,0.181,0.0887162504152228,"13","DUSP6"
"GANAB",4.15977441069474e-06,0.316313956378534,0.731,0.369,0.0890898885538492,"13","GANAB"
"RAB312",4.23621244012755e-06,0.421105090256589,0.923,0.534,0.0907269618302117,"13","RAB31"
"NUCB23",4.30958441398621e-06,0.62560730552142,0.904,0.698,0.0922983693943426,"13","NUCB2"
"MAPKAPK21",4.34708004978571e-06,0.319264521027804,0.615,0.297,0.0931014134262605,"13","MAPKAPK2"
"ILVBL",4.3543930174403e-06,0.33256478086287,0.5,0.221,0.0932580352545188,"13","ILVBL"
"MBD4",4.35897019531858e-06,0.279191664148692,0.538,0.231,0.093356064673138,"13","MBD4"
"EHD12",4.53217947832729e-06,0.294701348497683,0.712,0.367,0.0970656878873356,"13","EHD1"
"CAMK1",4.60656823908673e-06,0.251791218556805,0.519,0.217,0.0986588719765206,"13","CAMK1"
"CLPP",4.75143990053585e-06,0.256844641356058,0.635,0.294,0.101761588349776,"13","CLPP"
"DESI2",4.79902352048876e-06,0.348432255641528,0.635,0.314,0.102780686738308,"13","DESI2"
"S100A32",4.86475290178304e-06,0.326455044886501,0.538,0.248,0.104188412897487,"13","S100A3"
"EGLN21",4.96375853679921e-06,0.265748443969664,0.692,0.331,0.106308816582629,"13","EGLN2"
"MS4A72",4.97884239508826e-06,0.26948533422834,0.288,0.094,0.106631867575605,"13","MS4A7"
"DGCR6L",4.98271423921654e-06,0.309536021705303,0.692,0.362,0.106714790861301,"13","DGCR6L"
"MAP2K13",5.01574753036502e-06,0.259885999989999,0.462,0.186,0.107422264857828,"13","MAP2K1"
"NAA101",5.15521081824838e-06,0.384760100944343,0.75,0.444,0.110409150094425,"13","NAA10"
"ABCF11",5.5097584533624e-06,0.270680299963523,0.827,0.439,0.118002496795663,"13","ABCF1"
"ATP5E1",5.61119232531831e-06,0.387975001722338,1,0.989,0.120174906031342,"13","ATP5E"
"SLC25A44",5.91936936338575e-06,0.28898536272067,0.404,0.156,0.126775133655633,"13","SLC25A44"
"CRNDE1",6.16057368303188e-06,0.296745493181584,0.5,0.217,0.131941006569494,"13","CRNDE"
"MRP63",6.20918636325113e-06,0.413199392711675,0.827,0.544,0.132982144341749,"13","MRP63"
"PRDX3",6.26414503645816e-06,0.414924496450556,0.885,0.513,0.134159194245824,"13","PRDX3"
"FHL23",6.47900066300452e-06,0.743057487780055,0.596,0.344,0.138760757199568,"13","FHL2"
"UFD1L",6.53730153005995e-06,0.281128734828088,0.846,0.462,0.140009386869294,"13","UFD1L"
"GSTO12",6.77697863511802e-06,0.402837018948153,0.942,0.708,0.145142551428323,"13","GSTO1"
"NONO1",7.06442725484202e-06,0.303601571007509,0.808,0.463,0.151298838516951,"13","NONO"
"RHOC3",7.229890666431e-06,0.628024190883298,0.885,0.815,0.154842568402953,"13","RHOC"
"GMFG5",7.25138239951299e-06,0.38864648416363,0.404,0.162,0.15530285685037,"13","GMFG"
"MPC21",7.31405121313354e-06,0.437036624297769,0.885,0.646,0.156645034831681,"13","MPC2"
"RPS216",7.68832684686879e-06,0.299156272398124,1,0.991,0.164660896079389,"13","RPS21"
"NQO2",8.00913216805048e-06,0.387071221693309,0.788,0.448,0.171531583643137,"13","NQO2"
"F13A12",8.33947780762132e-06,0.612839471887334,0.269,0.091,0.178606596205826,"13","F13A1"
"DR1",8.36115414040118e-06,0.296175117246528,0.558,0.274,0.179070838224972,"13","DR1"
"CD824",9.02249600558376e-06,0.505085648047787,0.635,0.349,0.193234796951587,"13","CD82"
"VASP4",9.16405936185094e-06,0.330223981434423,0.692,0.344,0.196266659352762,"13","VASP"
